q,k,pair,order,variant,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
32,10,2,AB,B,1,stage.threshold,2,1.9785e-05,1.9217e-05,0.001758916823726041
32,10,2,AB,B,2,stage.aggregate,1,1.5831e-05,1.5539e-05,0.0014186981385669562
32,10,2,AB,B,2,stage.alloc_init,1,0.002118372,0.00211805,0.1898383180590209
32,10,2,AB,B,2,stage.candidates,1,9.7387e-05,9.7108e-05,0.008727354912552596
32,10,2,AB,B,2,stage.cleanup,1,0.003649165,0.003648836,0.32702062995538417
32,10,2,AB,B,2,stage.delivery,1,4.3608e-05,4.3296e-05,0.003907939386433443
32,10,2,AB,B,2,stage.leaf_distance,1,0.001294558,0.00129423,0.11601206650666171
32,10,2,AB,B,2,stage.node_plan,4,9.5721e-05,9.4587e-05,0.00857805599910098
32,10,2,AB,B,2,stage.node_prune,4,5.4014e-05,5.2872e-05,0.004840475096744083
32,10,2,AB,B,2,stage.output_alloc,1,4.614e-06,4.32e-06,0.0004134845058017773
32,10,2,AB,B,2,stage.pivot_distance,2,0.00010109,0.000100473,0.009059199976484971
32,10,2,AB,B,2,stage.pivot_sort,2,0.000202513,0.000201906,0.018148241812621438
32,10,2,AB,B,2,stage.result_sort,1,0.003326332,0.003326038,0.2980898879827996
32,10,2,AB,B,2,stage.schedule,10,0.000126121,0.00012344,0.011302357901219322
32,10,2,AB,B,2,stage.threshold,2,2.0396e-05,1.9836e-05,0.0018277914998554505
32,10,2,AB,B,3,stage.aggregate,1,1.6295e-05,1.6022e-05,0.0015467167792145562
32,10,2,AB,B,3,stage.alloc_init,1,0.002112359,0.002112083,0.20050451727676472
32,10,2,AB,B,3,stage.candidates,1,9.8744e-05,9.8457e-05,0.009372752479089424
32,10,2,AB,B,3,stage.cleanup,1,0.003035457,0.003035128,0.28812471767316844
32,10,2,AB,B,3,stage.delivery,1,4.2188e-05,4.1895e-05,0.004004472996717012
32,10,2,AB,B,3,stage.leaf_distance,1,0.001291177,0.0012909,0.12255815469996399
32,10,2,AB,B,3,stage.node_plan,4,9.4818e-05,9.3673e-05,0.009000097672388206
32,10,2,AB,B,3,stage.node_prune,4,5.3165e-05,5.2022e-05,0.00504640672396084
32,10,2,AB,B,3,stage.output_alloc,1,4.434e-06,4.154e-06,0.00042087402264727485
32,10,2,AB,B,3,stage.pivot_distance,2,0.000101089,0.000100546,0.009595339214116004
32,10,2,AB,B,3,stage.pivot_sort,2,0.000200657,0.00019998,0.019046305539543125
32,10,2,AB,B,3,stage.result_sort,1,0.003330325,0.003330035,0.3161135046172272
32,10,2,AB,B,3,stage.schedule,10,0.000125194,0.000122523,0.011883378978642969
32,10,2,AB,B,3,stage.threshold,2,2.1016e-05,2.0408e-05,0.001994832760477025
32,10,2,AB,B,4,stage.aggregate,1,1.3822e-05,1.3538e-05,0.0012237654506807119
32,10,2,AB,B,4,stage.alloc_init,1,0.002117544,0.002117232,0.1874820711544087
32,10,2,AB,B,4,stage.candidates,1,0.000100425,0.00010009,0.00889137935064466
32,10,2,AB,B,4,stage.cleanup,1,0.003796664,0.003796378,0.3361471734223147
32,10,2,AB,B,4,stage.delivery,1,4.0451e-05,4.0158e-05,0.0035814307803129415
32,10,2,AB,B,4,stage.leaf_distance,1,0.001293823,0.00129347,0.1145518656269766
32,10,2,AB,B,4,stage.node_plan,4,9.5578e-05,9.4417e-05,0.008462238044071847
32,10,2,AB,B,4,stage.node_prune,4,5.4059e-05,5.2935e-05,0.004786249204047794
32,10,2,AB,B,4,stage.output_alloc,1,4.199e-06,3.918e-06,0.0003717690006806764
32,10,2,AB,B,4,stage.pivot_distance,2,0.000102012,0.000101468,0.009031888377574937
32,10,2,AB,B,4,stage.pivot_sort,2,0.000205068,0.00020443,0.01815620991464276
32,10,2,AB,B,4,stage.result_sort,1,0.00332071,0.003320472,0.29400739181955915
32,10,2,AB,B,4,stage.schedule,10,0.000123052,0.000120358,0.010894717568887494
32,10,2,AB,B,4,stage.threshold,2,1.9821e-05,1.9254e-05,0.001754901967728432
32,10,2,AB,B,5,stage.aggregate,1,1.6282e-05,1.5982e-05,0.0014591595735547447
32,10,2,AB,B,5,stage.alloc_init,1,0.002121181,0.00212087,0.19009590734506984
32,10,2,AB,B,5,stage.candidates,1,9.4757e-05,9.4469e-05,0.008491928737951538
32,10,2,AB,B,5,stage.cleanup,1,0.003650666,0.003650394,0.32716522808935056
32,10,2,AB,B,5,stage.delivery,1,4.0649e-05,4.0373e-05,0.0036428803283028387
32,10,2,AB,B,5,stage.leaf_distance,1,0.001294275,0.001293944,0.11599028111181471
32,10,2,AB,B,5,stage.node_plan,4,9.939e-05,9.8166e-05,0.0089071287320726
32,10,2,AB,B,5,stage.node_prune,4,5.3068e-05,5.1953e-05,0.0047558457345168404
32,10,2,AB,B,5,stage.output_alloc,1,4.108e-06,3.815e-06,0.0003681505667708446
32,10,2,AB,B,5,stage.pivot_distance,2,0.000103624,0.000103073,0.009286571161407497
32,10,2,AB,B,5,stage.pivot_sort,2,0.000204532,0.000203934,0.01832973995198987
32,10,2,AB,B,5,stage.result_sort,1,0.003324914,0.003324669,0.29797199940708763
32,10,2,AB,B,5,stage.schedule,10,0.000122946,0.000120289,0.011018169323809215
32,10,2,AB,B,5,stage.threshold,2,2.0901e-05,2.0339e-05,0.001873104916279801
32,10,2,AB,B,6,stage.aggregate,1,1.6019e-05,1.5736e-05,0.0015133012081564282
32,10,2,AB,B,6,stage.alloc_init,1,0.002104507,0.002104153,0.19881097357348523
32,10,2,AB,B,6,stage.candidates,1,9.8828e-05,9.8543e-05,0.009336196504131561
32,10,2,AB,B,6,stage.cleanup,1,0.003091031,0.003090747,0.292007050798987
32,10,2,AB,B,6,stage.delivery,1,4.2849e-05,4.2557e-05,0.004047908325631737
32,10,2,AB,B,6,stage.leaf_distance,1,0.001293234,0.001292954,0.12217070819832514
32,10,2,AB,B,6,stage.node_plan,4,9.7248e-05,9.6118e-05,0.009186935257556423
32,10,2,AB,B,6,stage.node_prune,4,5.4249e-05,5.3117e-05,0.005124856560414387
32,10,2,AB,B,6,stage.output_alloc,1,5.09e-06,4.793e-06,0.0004808479399161134
32,10,2,AB,B,6,stage.pivot_distance,2,0.000102908,0.000102309,0.009721630609211667
32,10,2,AB,B,6,stage.pivot_sort,2,0.000207381,0.00020678,0.019591105427847446
32,10,2,AB,B,6,stage.result_sort,1,0.003312127,0.003311913,0.31289380052859267
32,10,2,AB,B,6,stage.schedule,10,0.000130493,0.000127837,0.012327561929955476
32,10,2,AB,B,6,stage.threshold,2,2.0398e-05,1.9828e-05,0.0019269815871137289
32,10,2,AB,B,7,stage.aggregate,1,1.5812e-05,1.5538e-05,0.001392504990719569
32,10,2,AB,B,7,stage.alloc_init,1,0.002102517,0.002102204,0.18516097998815684
32,10,2,AB,B,7,stage.candidates,1,9.6619e-05,9.6329e-05,0.008508881842798762
32,10,2,AB,B,7,stage.cleanup,1,0.003870287,0.003869986,0.34084201638104406
32,10,2,AB,B,7,stage.delivery,1,3.7544e-05,3.7262e-05,0.003306362722715374
32,10,2,AB,B,7,stage.leaf_distance,1,0.001294734,0.001294404,0.11402248650735583
32,10,2,AB,B,7,stage.node_plan,4,9.4801e-05,9.364e-05,0.008348777234075755
32,10,2,AB,B,7,stage.node_prune,4,5.4293e-05,5.3191e-05,0.004781385875356536
32,10,2,AB,B,7,stage.output_alloc,1,4.666e-06,4.376e-06,0.00041091754912076325
32,10,2,AB,B,7,stage.pivot_distance,2,0.000102418,0.00010185,0.00901957855676175
32,10,2,AB,B,7,stage.pivot_sort,2,0.00020508,0.000204471,0.018060645300832862
32,10,2,AB,B,7,stage.result_sort,1,0.003323859,0.003323601,0.29272010156515027
32,10,2,AB,B,7,stage.schedule,10,0.000123832,0.000121,0.010905431192182244
32,10,2,AB,B,7,stage.threshold,2,2.0618e-05,2.0031e-05,0.0018157518276407838
32,10,3,BA,B,0,stage.aggregate,1,1.5208e-05,1.4927e-05,0.0014213918349600331
32,10,3,BA,B,0,stage.alloc_init,1,0.002120289,0.002119969,0.19816948134899878
32,10,3,BA,B,0,stage.candidates,1,9.613e-05,9.5839e-05,0.008984639472298
32,10,3,BA,B,0,stage.cleanup,1,0.004241344,0.004240933,0.3964105556849505
32,10,3,BA,B,0,stage.delivery,1,4.0976e-05,4.0689e-05,0.00382975748483182
32,10,3,BA,B,0,stage.leaf_distance,1,0.001293281,0.001292968,0.12087447749269771
32,10,3,BA,B,0,stage.node_plan,4,9.3547e-05,9.2393e-05,0.00874322343404828
32,10,3,BA,B,0,stage.node_prune,4,5.0098e-05,4.9013e-05,0.004682330888205401
32,10,3,BA,B,0,stage.output_alloc,1,5.063e-06,4.755e-06,0.0004732053432668758
32,10,3,BA,B,0,stage.pivot_distance,2,9.9791e-05,9.9213e-05,0.00932680908748663
32,10,3,BA,B,0,stage.pivot_sort,2,0.000202209,0.000201636,0.018899146604118445
32,10,3,BA,B,0,stage.result_sort,1,0.00229118,0.002290937,0.2141415402698401
32,10,3,BA,B,0,stage.schedule,10,0.000121638,0.000118972,0.011368704630514762
32,10,3,BA,B,0,stage.threshold,2,1.8148e-05,1.7604e-05,0.0016961743175206918
32,10,3,BA,B,1,stage.aggregate,1,1.6228e-05,1.5964e-05,0.0014986999968877133
32,10,3,BA,B,1,stage.alloc_init,1,0.002114276,0.002113917,0.19525914682152865
32,10,3,BA,B,1,stage.candidates,1,9.8614e-05,9.8301e-05,0.009107271474801882
32,10,3,BA,B,1,stage.cleanup,1,0.003325761,0.00332546,0.30714308604567897
32,10,3,BA,B,1,stage.delivery,1,4.1936e-05,4.1616e-05,0.0038729038125143666
32,10,3,BA,B,1,stage.leaf_distance,1,0.001296517,0.001296107,0.11973687600843402
32,10,3,BA,B,1,stage.node_plan,4,9.5234e-05,9.4104e-05,0.008795119269386522
32,10,3,BA,B,1,stage.node_prune,4,5.3426e-05,5.2321e-05,0.004934036605479601
32,10,3,BA,B,1,stage.output_alloc,1,4.823e-06,4.535e-06,0.00044541718541961064
32,10,3,BA,B,1,stage.pivot_distance,2,0.000102247,0.000101709,0.009442788919261647
32,10,3,BA,B,1,stage.pivot_sort,2,0.000199915,0.000199319,0.01846269471763663
32,10,3,BA,B,1,stage.result_sort,1,0.00331801,0.003317774,0.306427260085864
32,10,3,BA,B,1,stage.schedule,10,0.000131743,0.00012905,0.012166824851489894
32,10,3,BA,B,1,stage.threshold,2,1.9907e-05,1.9362e-05,0.001838465666628279
32,10,3,BA,B,2,stage.aggregate,1,1.559e-05,1.5311e-05,0.0013893009214210866
32,10,3,BA,B,2,stage.alloc_init,1,0.002111046,0.002110694,0.18812560314062213
32,10,3,BA,B,2,stage.candidates,1,9.7514e-05,9.723e-05,0.008689948046918269
32,10,3,BA,B,2,stage.cleanup,1,0.003716013,0.003715704,0.3311520388013301
32,10,3,BA,B,2,stage.delivery,1,4.0419e-05,4.0135e-05,0.0036019341849210323
32,10,3,BA,B,2,stage.leaf_distance,1,0.001294377,0.00129405,0.11534824623260176
32,10,3,BA,B,2,stage.node_plan,4,9.4498e-05,9.3387e-05,0.008421177580016025
32,10,3,BA,B,2,stage.node_prune,4,5.2706e-05,5.1641e-05,0.00469688866994354
32,10,3,BA,B,2,stage.output_alloc,1,4.633e-06,4.343e-06,0.00041286922186939667
32,10,3,BA,B,2,stage.pivot_distance,2,0.00010378,0.000103234,0.00924834186177552
32,10,3,BA,B,2,stage.pivot_sort,2,0.000204041,0.000203369,0.018183088473872986
32,10,3,BA,B,2,stage.result_sort,1,0.003333468,0.00333319,0.2970615884495001
32,10,3,BA,B,2,stage.schedule,10,0.000124987,0.000122311,0.011138201043339147
32,10,3,BA,B,2,stage.threshold,2,2.0242e-05,1.9719e-05,0.0018038633259400661
32,10,3,BA,B,3,stage.aggregate,1,1.6866e-05,1.6601e-05,0.0015641558469019169
32,10,3,BA,B,3,stage.alloc_init,1,0.002109205,0.002108866,0.19560804773299878
32,10,3,BA,B,3,stage.candidates,1,0.000100797,0.000100517,0.009347931750277039
32,10,3,BA,B,3,stage.cleanup,1,0.003285945,0.003285658,0.3047391251243994
32,10,3,BA,B,3,stage.delivery,1,4.1458e-05,4.1163e-05,0.0038448223112095147
32,10,3,BA,B,3,stage.leaf_distance,1,0.001294182,0.001293859,0.12002266940917922
32,10,3,BA,B,3,stage.node_plan,4,9.524e-05,9.4126e-05,0.00883257457956472
32,10,3,BA,B,3,stage.node_prune,4,5.2826e-05,5.1471e-05,0.004899092657917744
32,10,3,BA,B,3,stage.output_alloc,1,4.46e-06,4.173e-06,0.00041362119513711304
32,10,3,BA,B,3,stage.pivot_distance,2,0.000100855,0.000100317,0.009353310680617385
32,10,3,BA,B,3,stage.pivot_sort,2,0.000202161,0.000201591,0.018748447181639892
32,10,3,BA,B,3,stage.result_sort,1,0.003317735,0.003317399,0.3076873353919798
32,10,3,BA,B,3,stage.schedule,10,0.000131342,0.000128702,0.012180680495896571
32,10,3,BA,B,3,stage.threshold,2,2.0888e-05,2.0346e-05,0.0019371568439515735
32,10,3,BA,B,4,stage.aggregate,1,2.3022e-05,2.2632e-05,0.002167390071466821
32,10,3,BA,B,4,stage.alloc_init,1,0.002110931,0.00211059,0.19873212105601284
32,10,3,BA,B,4,stage.candidates,1,9.184e-05,9.1572e-05,0.008646212499501035
32,10,3,BA,B,4,stage.cleanup,1,0.003055819,0.003055532,0.2876879402658183
32,10,3,BA,B,4,stage.delivery,1,5.4503e-05,5.4196e-05,0.005131146775482414
32,10,3,BA,B,4,stage.leaf_distance,1,0.001297348,0.001296494,0.12213791913983743
32,10,3,BA,B,4,stage.node_plan,4,8.2846e-05,8.17e-05,0.007799478666525073
32,10,3,BA,B,4,stage.node_prune,4,4.8541e-05,4.746e-05,0.004569858459693813
32,10,3,BA,B,4,stage.output_alloc,1,4.565e-06,4.266e-06,0.00042976872887872633
32,10,3,BA,B,4,stage.pivot_distance,2,9.8612e-05,9.8065e-05,0.0092837576981794
32,10,3,BA,B,4,stage.pivot_sort,2,0.000200924,0.000200276,0.01891584930585525
32,10,3,BA,B,4,stage.result_sort,1,0.003412799,0.003412283,0.32129557243123513
32,10,3,BA,B,4,stage.schedule,10,0.000108857,0.000106164,0.010248266050285107
32,10,3,BA,B,4,stage.threshold,2,1.8016e-05,1.7486e-05,0.0016961037063481126
32,10,3,BA,B,5,stage.aggregate,1,1.6746e-05,1.6477e-05,0.0014765815541051717
32,10,3,BA,B,5,stage.alloc_init,1,0.002088334,0.002087866,0.1841392250812534
32,10,3,BA,B,5,stage.candidates,1,0.000102108,0.000101831,0.009003391217399433
32,10,3,BA,B,5,stage.cleanup,1,0.003856067,0.00385579,0.34000939947412323
32,10,3,BA,B,5,stage.delivery,1,4.4815e-05,4.4516e-05,0.0039515706644705165
32,10,3,BA,B,5,stage.leaf_distance,1,0.001296946,0.001296582,0.11435844621225882
32,10,3,BA,B,5,stage.node_plan,4,9.7402e-05,9.6253e-05,0.008588438823178786
32,10,3,BA,B,5,stage.node_prune,4,5.3175e-05,5.2004e-05,0.0046887151641910015
32,10,3,BA,B,5,stage.output_alloc,1,8.662e-06,8.374e-06,0.0007637734038969902
32,10,3,BA,B,5,stage.pivot_distance,2,0.000104027,0.00010349,0.009172599386653452
32,10,3,BA,B,5,stage.pivot_sort,2,0.000213931,0.000213246,0.018863404302596053
32,10,3,BA,B,5,stage.result_sort,1,0.003284612,0.003284332,0.28962125233443786
32,10,3,BA,B,5,stage.schedule,10,0.000140147,0.000137363,0.012357486866307029
32,10,3,BA,B,5,stage.threshold,2,2.1782e-05,2.1197e-05,0.0019206317575253106
32,10,3,BA,B,6,stage.aggregate,1,1.6362e-05,1.6084e-05,0.0015530731570355153
32,10,3,BA,B,6,stage.alloc_init,1,0.002088764,0.002088467,0.1982644725450514
32,10,3,BA,B,6,stage.candidates,1,9.4298e-05,9.3951e-05,0.008950720728647782
32,10,3,BA,B,6,stage.cleanup,1,0.003056272,0.003055943,0.2900998657743093
32,10,3,BA,B,6,stage.delivery,1,4.2174e-05,4.189e-05,0.004003135761203754
32,10,3,BA,B,6,stage.leaf_distance,1,0.001294243,0.001293923,0.12284892201326955
32,10,3,BA,B,6,stage.node_plan,4,9.654e-05,9.5403e-05,0.009163530288486044
32,10,3,BA,B,6,stage.node_prune,4,5.1591e-05,5.0506e-05,0.004896992864235379
32,10,3,BA,B,6,stage.output_alloc,1,6.413e-06,6.13e-06,0.0006087188703134556
32,10,3,BA,B,6,stage.pivot_distance,2,0.000102286,0.000101726,0.009708937840150025
32,10,3,BA,B,6,stage.pivot_sort,2,0.000203825,0.000203151,0.019346970800193368
32,10,3,BA,B,6,stage.result_sort,1,0.003325158,0.003324875,0.3156223953490955
32,10,3,BA,B,6,stage.schedule,10,0.000129542,0.000126906,0.012296064228620871
32,10,3,BA,B,6,stage.threshold,2,1.8193e-05,1.7668e-05,0.001726870794887369
32,10,3,BA,B,7,stage.aggregate,1,1.5814e-05,1.5536e-05,0.0013990162652670725
32,10,3,BA,B,7,stage.alloc_init,1,0.002118176,0.002117915,0.1873885592954563
32,10,3,BA,B,7,stage.candidates,1,0.000110629,0.000110276,0.009787009637677434
32,10,3,BA,B,7,stage.cleanup,1,0.003796249,0.003795971,0.3358425507780358
32,10,3,BA,B,7,stage.delivery,1,4.2928e-05,4.264e-05,0.003797709006916965
32,10,3,BA,B,7,stage.leaf_distance,1,0.001294668,0.001294358,0.11453532250668964
32,10,3,BA,B,7,stage.node_plan,4,9.4381e-05,9.3246e-05,0.008349598718361677
32,10,3,BA,B,7,stage.node_prune,4,5.2774e-05,5.165e-05,0.004668754545542208
32,10,3,BA,B,7,stage.output_alloc,1,4.863e-06,4.582e-06,0.00043021475262386324
32,10,3,BA,B,7,stage.pivot_distance,2,0.000102324,0.000101775,0.009052291661008469
32,10,3,BA,B,7,stage.pivot_sort,2,0.00020564,0.000205023,0.018192342531271073
32,10,3,BA,B,7,stage.result_sort,1,0.003308867,0.00330864,0.2927253542813622
32,10,3,BA,B,7,stage.schedule,10,0.000127409,0.000124727,0.011271484971633518
32,10,3,BA,B,7,stage.threshold,2,2.0221e-05,1.9675e-05,0.001788890091056372
32,10,3,BA,A,0,stage.aggregate,1,1.6377e-05,1.6099e-05,0.0014847428326956744
32,10,3,BA,A,0,stage.alloc_init,1,0.002126102,0.002125837,0.19275292825791895
32,10,3,BA,A,0,stage.candidates,1,9.9548e-05,9.9277e-05,0.009025046071270013
32,10,3,BA,A,0,stage.cleanup,1,0.001423787,0.00142352,0.12908087827656323
32,10,3,BA,A,0,stage.delivery,1,3.8794e-05,3.851e-05,0.003517073545313305
32,10,3,BA,A,0,stage.leaf_distance,1,0.003508569,0.00350838,0.3180877252102479
32,10,3,BA,A,0,stage.node_plan,4,9.4214e-05,9.3093e-05,0.008541464324332311
32,10,3,BA,A,0,stage.node_prune,4,5.347e-05,5.2379e-05,0.004847603301229634
32,10,3,BA,A,0,stage.output_alloc,1,5.05e-06,4.748e-06,0.00045783423735196654
32,10,3,BA,A,0,stage.pivot_distance,2,0.000104064,0.000103532,0.009434467737781197
32,10,3,BA,A,0,stage.pivot_sort,2,0.00020381,0.000203256,0.018477464537565207
32,10,3,BA,A,0,stage.result_sort,1,0.003200969,0.003200711,0.29020063384203704
32,10,3,BA,A,0,stage.schedule,10,0.000124648,0.000121956,0.011300618221276816
32,10,3,BA,A,0,stage.threshold,2,2.0061e-05,1.9508e-05,0.0018187351753500595
32,10,3,BA,A,1,stage.aggregate,1,1.5937e-05,1.5669e-05,0.0014418429389096296
32,10,3,BA,A,1,stage.alloc_init,1,0.002105494,0.002105252,0.19048702119700014
32,10,3,BA,A,1,stage.candidates,1,0.000100631,0.000100358,0.009104228950581347
32,10,3,BA,A,1,stage.cleanup,1,0.001461312,0.001461032,0.13220696421810305
32,10,3,BA,A,1,stage.delivery,1,4.0198e-05,3.9917e-05,0.0036367699352631787
32,10,3,BA,A,1,stage.leaf_distance,1,0.003505647,0.003505319,0.31716084415258367
32,10,3,BA,A,1,stage.node_plan,4,9.4369e-05,9.3244e-05,0.008537696950615726
32,10,3,BA,A,1,stage.node_prune,4,5.2474e-05,5.139e-05,0.004747397024304693
32,10,3,BA,A,1,stage.output_alloc,1,5.495e-06,5.196e-06,0.0004971404247542457
32,10,3,BA,A,1,stage.pivot_distance,2,0.0001034,0.000102876,0.009354744298378346
32,10,3,BA,A,1,stage.pivot_sort,2,0.00020241,0.000201826,0.018312319085442563
32,10,3,BA,A,1,stage.result_sort,1,0.00321017,0.003209923,0.29042862189869645
32,10,3,BA,A,1,stage.schedule,10,0.000126418,0.000123757,0.011437215326038622
32,10,3,BA,A,1,stage.threshold,2,2.0769e-05,2.023e-05,0.0018790008155998052
32,10,3,BA,A,2,stage.aggregate,1,1.6041e-05,1.5747e-05,0.0014335761204700838
32,10,3,BA,A,2,stage.alloc_init,1,0.002116956,0.002116653,0.1891912954108763
32,10,3,BA,A,2,stage.candidates,1,9.8833e-05,9.8541e-05,0.008832655614638724
32,10,3,BA,A,2,stage.cleanup,1,0.001540779,0.001540527,0.1376986460521024
32,10,3,BA,A,2,stage.delivery,1,4.0029e-05,3.9747e-05,0.003577371643058224
32,10,3,BA,A,2,stage.leaf_distance,1,0.003503159,0.00350292,0.3130755619107199
32,10,3,BA,A,2,stage.node_plan,4,9.339e-05,9.2271e-05,0.008346217435989097
32,10,3,BA,A,2,stage.node_prune,4,5.3422e-05,5.2314e-05,0.004774297332320479
32,10,3,BA,A,2,stage.output_alloc,1,4.779e-06,4.488e-06,0.0004270968318512892
32,10,3,BA,A,2,stage.pivot_distance,2,0.000102302,0.000101755,0.009142678403860762
32,10,3,BA,A,2,stage.pivot_sort,2,0.000204315,0.000203738,0.01825952902274454
32,10,3,BA,A,2,stage.result_sort,1,0.003264508,0.003264105,0.29174744179811435
32,10,3,BA,A,2,stage.schedule,10,0.000122709,0.000119992,0.010966441753429555
32,10,3,BA,A,2,stage.threshold,2,2.0303e-05,1.9766e-05,0.0018144689217570043
32,10,3,BA,A,3,stage.aggregate,1,1.5951e-05,1.5682e-05,0.0014644575034649006
32,10,3,BA,A,3,stage.alloc_init,1,0.002122613,0.002122326,0.19487659299116938
32,10,3,BA,A,3,stage.candidates,1,9.8815e-05,9.8517e-05,0.009072181568859892
32,10,3,BA,A,3,stage.cleanup,1,0.001537578,0.001537066,0.1411646692534985
32,10,3,BA,A,3,stage.delivery,1,4.1179e-05,4.0889e-05,0.0037806341630732326
32,10,3,BA,A,3,stage.leaf_distance,1,0.003505917,0.003505701,0.3218774031205036
32,10,3,BA,A,3,stage.node_plan,4,9.1905e-05,9.0774e-05,0.008437776117857293
32,10,3,BA,A,3,stage.node_prune,4,5.4078e-05,5.3003e-05,0.004964888274865205
32,10,3,BA,A,3,stage.output_alloc,1,4.464e-06,4.162e-06,0.00040983877471426967
32,10,3,BA,A,3,stage.pivot_distance,2,0.000102591,0.000102048,0.009418855227757983
32,10,3,BA,A,3,stage.pivot_sort,2,0.000205186,0.00020461,0.01883807769456141
32,10,3,BA,A,3,stage.result_sort,1,0.002960638,0.002960411,0.2718154682554897
32,10,3,BA,A,3,stage.schedule,10,0.000123965,0.000121335,0.011381197067082087
32,10,3,BA,A,3,stage.threshold,2,1.9543e-05,1.899e-05,0.0017942381662726192
32,10,3,BA,A,4,stage.aggregate,1,1.9171e-05,1.8841e-05,0.001773285319304668
32,10,3,BA,A,4,stage.alloc_init,1,0.002117334,0.00211688,0.1958498408150138
32,10,3,BA,A,4,stage.candidates,1,9.8338e-05,9.8064e-05,0.009096099928526549
32,10,3,BA,A,4,stage.cleanup,1,0.001448343,0.001447953,0.13396929629219553
32,10,3,BA,A,4,stage.delivery,1,4.5399e-05,4.5097e-05,0.004199331292635367
32,10,3,BA,A,4,stage.leaf_distance,1,0.003508037,0.003507665,0.32448753386247925
32,10,3,BA,A,4,stage.node_plan,4,9.4641e-05,9.3522e-05,0.008754133634359871
32,10,3,BA,A,4,stage.node_prune,4,5.2216e-05,5.1113e-05,0.004829892349528587
32,10,3,BA,A,4,stage.output_alloc,1,5.153e-06,4.864e-06,0.00047664385010573023
32,10,3,BA,A,4,stage.pivot_distance,2,0.000101086,0.000100543,0.009350285315697234
32,10,3,BA,A,4,stage.pivot_sort,2,0.000204972,0.000204364,0.01895956593127726
32,10,3,BA,A,4,stage.result_sort,1,0.002962826,0.002962355,0.27405643156090825
32,10,3,BA,A,4,stage.schedule,10,0.000123978,0.00012136,0.011467756888881861
32,10,3,BA,A,4,stage.threshold,2,2.1199e-05,2.0634e-05,0.0019608719150769212
32,10,3,BA,A,5,stage.aggregate,1,1.6024e-05,1.5755e-05,0.0014446272065747488
32,10,3,BA,A,5,stage.alloc_init,1,0.002105507,0.00210521,0.1898198137689453
32,10,3,BA,A,5,stage.candidates,1,0.000100607,0.000100335,0.009070120405133908
32,10,3,BA,A,5,stage.cleanup,1,0.001490493,0.001490017,0.13437386039747984
32,10,3,BA,A,5,stage.delivery,1,4.1865e-05,4.1588e-05,0.0037742959313062817
32,10,3,BA,A,5,stage.leaf_distance,1,0.00350686,0.003506669,0.31615734932905165
32,10,3,BA,A,5,stage.node_plan,4,9.4514e-05,9.3389e-05,0.008520812269234011
32,10,3,BA,A,5,stage.node_prune,4,5.4572e-05,5.3475e-05,0.004919882421193035
32,10,3,BA,A,5,stage.output_alloc,1,6.26e-06,5.962e-06,0.0005643638487991717
32,10,3,BA,A,5,stage.pivot_distance,2,0.000101458,0.00010091,0.009146841433141591
32,10,3,BA,A,5,stage.pivot_sort,2,0.000205611,0.000205019,0.018536647813969086
32,10,3,BA,A,5,stage.result_sort,1,0.003213855,0.003213386,0.2897417855083805
32,10,3,BA,A,5,stage.schedule,10,0.000125775,0.000123132,0.011339115508421057
32,10,3,BA,A,5,stage.threshold,2,1.9766e-05,1.9229e-05,0.0017819833602818575
32,10,3,BA,A,6,stage.aggregate,1,1.6309e-05,1.6033e-05,0.001519641853148684
32,10,3,BA,A,6,stage.alloc_init,1,0.002096789,0.002096501,0.19537484343747477
32,10,3,BA,A,6,stage.candidates,1,9.8961e-05,9.8687e-05,0.009220999290541843
32,10,3,BA,A,6,stage.cleanup,1,0.001409814,0.001409564,0.13136380891256108
32,10,3,BA,A,6,stage.delivery,1,4.0636e-05,4.035e-05,0.003786385820378314
32,10,3,BA,A,6,stage.leaf_distance,1,0.003512362,0.003511461,0.32727526510570965
32,10,3,BA,A,6,stage.node_plan,4,9.9482e-05,9.8376e-05,0.009269545087677808
32,10,3,BA,A,6,stage.node_prune,4,5.3475e-05,5.2387e-05,0.004982699619665576
32,10,3,BA,A,6,stage.output_alloc,1,5.689e-06,5.391e-06,0.0005300902877284238
32,10,3,BA,A,6,stage.pivot_distance,2,0.000101091,0.000100564,0.009419468672306924
32,10,3,BA,A,6,stage.pivot_sort,2,0.00020515,0.000204582,0.019115489985495893
32,10,3,BA,A,6,stage.result_sort,1,0.002934909,0.002934539,0.27346928392806125
32,10,3,BA,A,6,stage.schedule,10,0.000128348,0.000125723,0.01195922451210542
32,10,3,BA,A,6,stage.threshold,2,2.1111e-05,2.0563e-05,0.0019670831541984102
32,10,3,BA,A,7,stage.aggregate,1,1.5985e-05,1.5707e-05,0.0014633837313474648
32,10,3,BA,A,7,stage.alloc_init,1,0.002119023,0.002118786,0.1939908529590928
32,10,3,BA,A,7,stage.candidates,1,9.8177e-05,9.7899e-05,0.008987840137159841
32,10,3,BA,A,7,stage.cleanup,1,0.001362008,0.001361737,0.12468816697936176
32,10,3,BA,A,7,stage.delivery,1,4.1047e-05,4.0769e-05,0.0037577423847744377
32,10,3,BA,A,7,stage.leaf_distance,1,0.003510874,0.003510659,0.321411066275308
