q,k,pair,order,variant,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
32,10,4,AB,B,3,stage.schedule,10,0.000129091,0.000126258,0.011830271514037581
32,10,4,AB,B,3,stage.threshold,2,2.0583e-05,2.0039e-05,0.0018862854774805025
32,10,4,AB,B,4,stage.aggregate,1,1.606e-05,1.5776e-05,0.0014759017681689158
32,10,4,AB,B,4,stage.alloc_init,1,0.002116964,0.002116621,0.19454737924968496
32,10,4,AB,B,4,stage.candidates,1,9.724e-05,9.695e-05,0.008936281938776176
32,10,4,AB,B,4,stage.cleanup,1,0.001533497,0.001533199,0.14092720633759204
32,10,4,AB,B,4,stage.delivery,1,4.1061e-05,4.0778e-05,0.003773474626574337
32,10,4,AB,B,4,stage.leaf_distance,1,0.004199722,0.004199422,0.38595125315179923
32,10,4,AB,B,4,stage.node_plan,4,9.4793e-05,9.3651e-05,0.008711404502492904
32,10,4,AB,B,4,stage.node_prune,4,5.336e-05,5.2246e-05,0.004903743359246161
32,10,4,AB,B,4,stage.output_alloc,1,4.664e-06,4.361e-06,0.00042861804774220566
32,10,4,AB,B,4,stage.pivot_distance,2,0.000101883,0.000101258,0.00936297010251268
32,10,4,AB,B,4,stage.pivot_sort,2,0.000206104,0.000205504,0.018940800624326664
32,10,4,AB,B,4,stage.result_sort,1,0.002267166,0.002266907,0.2083508286508374
32,10,4,AB,B,4,stage.schedule,10,0.000122211,0.000119513,0.011231097820030596
32,10,4,AB,B,4,stage.threshold,2,1.971e-05,1.9157e-05,0.0018113339882073057
32,10,4,AB,B,5,stage.aggregate,1,1.594e-05,1.5665e-05,0.0014787445773953947
32,10,4,AB,B,5,stage.alloc_init,1,0.002119375,0.002118877,0.1966131925167732
32,10,4,AB,B,5,stage.candidates,1,9.542e-05,9.5132e-05,0.008852058191660512
32,10,4,AB,B,5,stage.cleanup,1,0.001418243,0.001417894,0.13156958253945902
32,10,4,AB,B,5,stage.delivery,1,4.1117e-05,4.0833e-05,0.0038144003004244947
32,10,4,AB,B,5,stage.leaf_distance,1,0.00420768,0.004207399,0.3903440391101038
32,10,4,AB,B,5,stage.node_plan,4,9.4355e-05,9.321e-05,0.008753258757850844
32,10,4,AB,B,5,stage.node_prune,4,5.2491e-05,5.1365e-05,0.004869559699627457
32,10,4,AB,B,5,stage.output_alloc,1,4.612e-06,4.321e-06,0.0004278525715776387
32,10,4,AB,B,5,stage.pivot_distance,2,0.000105176,0.000104636,0.009757116667009914
32,10,4,AB,B,5,stage.pivot_sort,2,0.000201914,0.000201322,0.018731444956098728
32,10,4,AB,B,5,stage.result_sort,1,0.002267857,0.002267556,0.21038778174769054
32,10,4,AB,B,5,stage.schedule,10,0.000124198,0.000121322,0.01152177660121413
32,10,4,AB,B,5,stage.threshold,2,2.4201e-05,2.3585e-05,0.002245112767725593
32,10,4,AB,B,6,stage.aggregate,1,1.6735e-05,1.6469e-05,0.0015108875541235856
32,10,4,AB,B,6,stage.alloc_init,1,0.002104937,0.002104503,0.1900402220205699
32,10,4,AB,B,6,stage.candidates,1,9.7886e-05,9.7604e-05,0.008837450799100166
32,10,4,AB,B,6,stage.cleanup,1,0.001488091,0.001487734,0.1343494575024392
32,10,4,AB,B,6,stage.delivery,1,4.2047e-05,4.1765e-05,0.0037961331932019355
32,10,4,AB,B,6,stage.leaf_distance,1,0.004200393,0.004200099,0.3792244700405037
32,10,4,AB,B,6,stage.node_plan,4,9.6949e-05,9.5782e-05,0.008752855541364056
32,10,4,AB,B,6,stage.node_prune,4,5.3369e-05,5.2263e-05,0.00481831836725555
32,10,4,AB,B,6,stage.output_alloc,1,5.332e-06,5.044e-06,0.00048138944957197235
32,10,4,AB,B,6,stage.pivot_distance,2,0.000101708,0.000101146,0.00918251277889463
32,10,4,AB,B,6,stage.pivot_sort,2,0.000201655,0.000200929,0.01820603703177721
32,10,4,AB,B,6,stage.result_sort,1,0.002507913,0.002507544,0.22642214153120666
32,10,4,AB,B,6,stage.schedule,10,0.000130338,0.000127693,0.011767317719113228
32,10,4,AB,B,6,stage.threshold,2,1.9914e-05,1.9342e-05,0.0017978975053968974
32,10,4,AB,B,7,stage.aggregate,1,1.6037e-05,1.5757e-05,0.0014114781327826246
32,10,4,AB,B,7,stage.alloc_init,1,0.002113825,0.002113305,0.1860458791562781
32,10,4,AB,B,7,stage.candidates,1,9.0035e-05,8.9746e-05,0.007924327098901516
32,10,4,AB,B,7,stage.cleanup,1,0.002019345,0.002018992,0.17773033048849096
32,10,4,AB,B,7,stage.delivery,1,4.1689e-05,4.1395e-05,0.003669209445505696
32,10,4,AB,B,7,stage.leaf_distance,1,0.004202755,0.004202466,0.36990065348524287
32,10,4,AB,B,7,stage.node_plan,4,9.1483e-05,9.0276e-05,0.008051771155537374
32,10,4,AB,B,7,stage.node_prune,4,5.1735e-05,5.0628e-05,0.004553396595342588
32,10,4,AB,B,7,stage.output_alloc,1,4.596e-06,4.299e-06,0.0004045116604270713
32,10,4,AB,B,7,stage.pivot_distance,2,0.000101995,0.000101359,0.008976972760065087
32,10,4,AB,B,7,stage.pivot_sort,2,0.000201878,0.000201243,0.01776806026625246
32,10,4,AB,B,7,stage.result_sort,1,0.002283686,0.002283437,0.20099599994648756
32,10,4,AB,B,7,stage.schedule,10,0.000115629,0.000112872,0.010176953608251051
32,10,4,AB,B,7,stage.threshold,2,1.9419e-05,1.8866e-05,0.0017091409777705176
32,10,5,BA,B,0,stage.aggregate,1,2.111e-05,2.0832e-05,0.001757082766505591
32,10,5,BA,B,0,stage.alloc_init,1,0.002116114,0.002115612,0.17613393848229333
32,10,5,BA,B,0,stage.candidates,1,0.000100504,0.000100233,0.008365411954754993
32,10,5,BA,B,0,stage.cleanup,1,0.001973436,0.001972979,0.1642581897869127
32,10,5,BA,B,0,stage.delivery,1,3.9552e-05,3.9268e-05,0.003292095574648467
32,10,5,BA,B,0,stage.leaf_distance,1,0.004202372,0.004202032,0.3497828242371215
32,10,5,BA,B,0,stage.node_plan,4,9.4255e-05,9.3106e-05,0.007845278832637826
32,10,5,BA,B,0,stage.node_prune,4,5.3636e-05,5.2542e-05,0.004464371921567688
32,10,5,BA,B,0,stage.output_alloc,1,5.68e-06,5.389e-06,0.00047277262500008326
32,10,5,BA,B,0,stage.pivot_distance,2,0.000104036,0.000103327,0.008659396622272652
32,10,5,BA,B,0,stage.pivot_sort,2,0.000206354,0.000205798,0.017175796172406194
32,10,5,BA,B,0,stage.result_sort,1,0.002938665,0.002938263,0.24459865599399114
32,10,5,BA,B,0,stage.schedule,10,0.000125966,0.000123331,0.010484731774781776
32,10,5,BA,B,0,stage.threshold,2,2.1455e-05,2.0892e-05,0.0017857987093973216
32,10,5,BA,B,1,stage.aggregate,1,2.1246e-05,2.0946e-05,0.001762977960701009
32,10,5,BA,B,1,stage.alloc_init,1,0.002107722,0.002107261,0.1748972716409984
32,10,5,BA,B,1,stage.candidates,1,0.000100817,0.000100544,0.008365722915560276
32,10,5,BA,B,1,stage.cleanup,1,0.00200331,0.002002882,0.16623323818374933
32,10,5,BA,B,1,stage.delivery,1,3.8358e-05,3.8069e-05,0.003182919543281997
32,10,5,BA,B,1,stage.leaf_distance,1,0.004202914,0.004202528,0.34875481279872544
32,10,5,BA,B,1,stage.node_plan,4,9.8515e-05,9.5982e-05,0.008174704593733404
32,10,5,BA,B,1,stage.node_prune,4,5.3891e-05,5.2781e-05,0.00447183682952735
32,10,5,BA,B,1,stage.output_alloc,1,5.338e-06,5.032e-06,0.0004429434413170473
32,10,5,BA,B,1,stage.pivot_distance,2,0.000103534,0.000102753,0.008591177642060542
32,10,5,BA,B,1,stage.pivot_sort,2,0.000202256,0.000201661,0.01678305894848646
32,10,5,BA,B,1,stage.result_sort,1,0.002957191,0.002956776,0.24538560475305365
32,10,5,BA,B,1,stage.schedule,10,0.00012665,0.000123969,0.010509326872012744
32,10,5,BA,B,1,stage.threshold,2,2.0257e-05,1.9702e-05,0.0016809114445034518
32,10,5,BA,B,2,stage.aggregate,1,2.1147e-05,2.0872e-05,0.0018296258182897
32,10,5,BA,B,2,stage.alloc_init,1,0.002118606,0.002118095,0.18330052661765112
32,10,5,BA,B,2,stage.candidates,1,0.000100631,0.000100345,0.008706534057800672
32,10,5,BA,B,2,stage.cleanup,1,0.001468848,0.001468407,0.12708385226950344
32,10,5,BA,B,2,stage.delivery,1,3.8218e-05,3.794e-05,0.0033065985493637754
32,10,5,BA,B,2,stage.leaf_distance,1,0.004198635,0.004198215,0.3632633942202097
32,10,5,BA,B,2,stage.node_plan,4,9.566e-05,9.4522e-05,0.008276446104771018
32,10,5,BA,B,2,stage.node_prune,4,5.5036e-05,5.3933e-05,0.004761681871442377
32,10,5,BA,B,2,stage.output_alloc,1,4.808e-06,4.517e-06,0.0004159852903171551
32,10,5,BA,B,2,stage.pivot_distance,2,0.000101868,0.000101317,0.008813558559490006
32,10,5,BA,B,2,stage.pivot_sort,2,0.000203332,0.00020274,0.01759216328010977
32,10,5,BA,B,2,stage.result_sort,1,0.002995063,0.002994668,0.25913106313917833
32,10,5,BA,B,2,stage.schedule,10,0.000128273,0.000125457,0.011098103399511738
32,10,5,BA,B,2,stage.threshold,2,2.0057e-05,1.9509e-05,0.0017353196688625581
32,10,5,BA,B,3,stage.aggregate,1,2.1345e-05,2.1062e-05,0.0018485669860225991
32,10,5,BA,B,3,stage.alloc_init,1,0.002121615,0.002121161,0.18374080328181477
32,10,5,BA,B,3,stage.candidates,1,0.000101712,0.000101438,0.008808687996361237
32,10,5,BA,B,3,stage.cleanup,1,0.001649086,0.001648637,0.14281779979911285
32,10,5,BA,B,3,stage.delivery,1,4.0045e-05,3.9763e-05,0.003468065821282501
32,10,5,BA,B,3,stage.leaf_distance,1,0.004201958,0.00420158,0.3639072773695736
32,10,5,BA,B,3,stage.node_plan,4,9.4975e-05,9.3836e-05,0.008225235394588727
32,10,5,BA,B,3,stage.node_prune,4,5.4123e-05,5.297e-05,0.00468727997116426
32,10,5,BA,B,3,stage.output_alloc,1,4.513e-06,4.235e-06,0.00039084482585710894
32,10,5,BA,B,3,stage.pivot_distance,2,0.000103105,0.000102551,0.008929327668955732
32,10,5,BA,B,3,stage.pivot_sort,2,0.000203003,0.000202212,0.017580915617875177
32,10,5,BA,B,3,stage.result_sort,1,0.002795574,0.002795156,0.24210849395095532
32,10,5,BA,B,3,stage.schedule,10,0.000126105,0.000123428,0.010921224632109622
32,10,5,BA,B,3,stage.threshold,2,2.0646e-05,2.01e-05,0.0017880306391858786
32,10,5,BA,B,4,stage.aggregate,1,2.1444e-05,2.1153e-05,0.0017416364657937044
32,10,5,BA,B,4,stage.alloc_init,1,0.002116638,0.002116159,0.17190887547494194
32,10,5,BA,B,4,stage.candidates,1,0.000105697,0.000105419,0.008584487480180805
32,10,5,BA,B,4,stage.cleanup,1,0.001724659,0.001413344,0.14007316757411417
32,10,5,BA,B,4,stage.delivery,1,3.9408e-05,3.9131e-05,0.0032006346690915083
32,10,5,BA,B,4,stage.leaf_distance,1,0.004196985,0.004196657,0.34087027244866586
32,10,5,BA,B,4,stage.node_plan,4,9.6171e-05,9.5049e-05,0.007810805845544037
32,10,5,BA,B,4,stage.node_prune,4,5.4877e-05,5.3782e-05,0.004456994233042395
32,10,5,BA,B,4,stage.output_alloc,1,4.496e-06,4.209e-06,0.00036515564028206
32,10,5,BA,B,4,stage.pivot_distance,2,0.000100587,0.000100041,0.008169464054504354
32,10,5,BA,B,4,stage.pivot_sort,2,0.000203137,0.000202535,0.016498358830066017
32,10,5,BA,B,4,stage.result_sort,1,0.003498125,0.002633227,0.28411033677973335
32,10,5,BA,B,4,stage.schedule,10,0.000122622,0.000119964,0.009959100294187447
32,10,5,BA,B,4,stage.threshold,2,2.0034e-05,1.9479e-05,0.0016271192387479518
32,10,5,BA,B,5,stage.aggregate,1,2.1207e-05,2.0937e-05,0.0017044490081452198
32,10,5,BA,B,5,stage.alloc_init,1,0.002110208,0.001774464,0.16960163778847118
32,10,5,BA,B,5,stage.candidates,1,9.7912e-05,9.7433e-05,0.00786938328313834
32,10,5,BA,B,5,stage.cleanup,1,0.001884941,0.001599539,0.15149647842043942
32,10,5,BA,B,5,stage.delivery,1,3.8996e-05,3.872e-05,0.0031341865196223414
32,10,5,BA,B,5,stage.leaf_distance,1,0.00420015,0.004199856,0.33757445662098107
32,10,5,BA,B,5,stage.node_plan,4,9.4173e-05,9.3045e-05,0.007568872374407497
32,10,5,BA,B,5,stage.node_prune,4,5.2938e-05,5.1813e-05,0.0042547329463475106
32,10,5,BA,B,5,stage.output_alloc,1,4.639e-06,4.362e-06,0.0003728457089067607
32,10,5,BA,B,5,stage.pivot_distance,2,0.000103215,0.000102636,0.008295596000174888
32,10,5,BA,B,5,stage.pivot_sort,2,0.000200583,0.000199972,0.016121256915206897
32,10,5,BA,B,5,stage.result_sort,1,0.003483221,0.002492428,0.27995343889284674
32,10,5,BA,B,5,stage.schedule,10,0.000122037,0.000119351,0.009808357787853926
32,10,5,BA,B,5,stage.threshold,2,2.0812e-05,2.0254e-05,0.0016727020680680114
32,10,5,BA,B,6,stage.aggregate,1,2.1864e-05,2.1582e-05,0.0018932366579593135
32,10,5,BA,B,6,stage.alloc_init,1,0.003150123,0.002185574,0.2727738904446015
32,10,5,BA,B,6,stage.candidates,1,9.9663e-05,9.9327e-05,0.008629969129262673
32,10,5,BA,B,6,stage.cleanup,1,0.001395597,0.001395094,0.12084684413364637
32,10,5,BA,B,6,stage.delivery,1,3.5204e-05,3.4922e-05,0.0030483673301682983
32,10,5,BA,B,6,stage.leaf_distance,1,0.004198281,0.004197857,0.3635354687895209
32,10,5,BA,B,6,stage.node_plan,4,0.000100283,9.9146e-05,0.008683655862153946
32,10,5,BA,B,6,stage.node_prune,4,5.4267e-05,5.3141e-05,0.004699061183565591
32,10,5,BA,B,6,stage.output_alloc,1,5.612e-06,5.317e-06,0.00048595152417067636
32,10,5,BA,B,6,stage.pivot_distance,2,0.000101464,0.000100924,0.008785920429161351
32,10,5,BA,B,6,stage.pivot_sort,2,0.000206507,0.000205924,0.017881751853512807
32,10,5,BA,B,6,stage.result_sort,1,0.002014637,0.002014321,0.17445044918044172
32,10,5,BA,B,6,stage.schedule,10,0.000135046,0.000132202,0.011693836338765709
32,10,5,BA,B,6,stage.threshold,2,2.0214e-05,1.9652e-05,0.001750360675264799
32,10,5,BA,B,7,stage.aggregate,1,2.1172e-05,2.0896e-05,0.0018290800225101592
32,10,5,BA,B,7,stage.alloc_init,1,0.002121543,0.002121048,0.18328320036823498
32,10,5,BA,B,7,stage.candidates,1,0.000100135,9.9856e-05,0.008650808995562762
32,10,5,BA,B,7,stage.cleanup,1,0.001661158,0.001660706,0.14350986737355617
32,10,5,BA,B,7,stage.delivery,1,3.5887e-05,3.5592e-05,0.0031003303782270015
32,10,5,BA,B,7,stage.leaf_distance,1,0.004204448,0.004204017,0.36322840744770424
32,10,5,BA,B,7,stage.node_plan,4,9.4062e-05,9.2881e-05,0.008126153649978773
32,10,5,BA,B,7,stage.node_prune,4,5.5977e-05,5.4862e-05,0.00483593483941296
32,10,5,BA,B,7,stage.output_alloc,1,5.181e-06,4.882e-06,0.00044759416194148566
32,10,5,BA,B,7,stage.pivot_distance,2,0.000101919,0.000101355,0.008804931362847766
32,10,5,BA,B,7,stage.pivot_sort,2,0.000205596,0.000204868,0.01776173891498199
32,10,5,BA,B,7,stage.result_sort,1,0.002815242,0.002814837,0.2432128708072712
32,10,5,BA,B,7,stage.schedule,10,0.000124745,0.000122051,0.010776902862650189
32,10,5,BA,B,7,stage.threshold,2,1.9789e-05,1.9225e-05,0.0017096006312796873
32,10,5,BA,A,0,stage.aggregate,1,1.5694e-05,1.5411e-05,0.0014624256137500435
32,10,5,BA,A,0,stage.alloc_init,1,0.002116652,0.002116399,0.19723754939437094
32,10,5,BA,A,0,stage.candidates,1,9.9399e-05,9.9121e-05,0.00926237056079652
32,10,5,BA,A,0,stage.cleanup,1,0.00137066,0.001370208,0.12772322491032465
32,10,5,BA,A,0,stage.delivery,1,4.2727e-05,4.2446e-05,0.003981461654052384
32,10,5,BA,A,0,stage.leaf_distance,1,0.003513704,0.003513318,0.3274200795677318
32,10,5,BA,A,0,stage.node_plan,4,9.7816e-05,9.6608e-05,0.009114860700559084
32,10,5,BA,A,0,stage.node_prune,4,5.4618e-05,5.3452e-05,0.005089509505021019
32,10,5,BA,A,0,stage.output_alloc,1,6.083e-06,5.755e-06,0.0005668366897184602
32,10,5,BA,A,0,stage.pivot_distance,2,0.000102379,0.000101664,0.009540058105652843
32,10,5,BA,A,0,stage.pivot_sort,2,0.000202629,0.000202056,0.018881728029091216
32,10,5,BA,A,0,stage.result_sort,1,0.002953791,0.002953544,0.2752452922176854
32,10,5,BA,A,0,stage.schedule,10,0.000125062,0.000122402,0.01165374487745686
32,10,5,BA,A,0,stage.threshold,2,1.9854e-05,1.9319e-05,0.0018500699716702794
32,10,5,BA,A,1,stage.aggregate,1,1.4505e-05,1.4224e-05,0.0012579023236460834
32,10,5,BA,A,1,stage.alloc_init,1,0.00211147,0.002111033,0.18311085965591145
32,10,5,BA,A,1,stage.candidates,1,0.000100965,0.00010032,0.008755884736775375
32,10,5,BA,A,1,stage.cleanup,1,0.001996087,0.001995648,0.1731046174077725
32,10,5,BA,A,1,stage.delivery,1,4.0436e-05,4.0156e-05,0.003506689993723063
32,10,5,BA,A,1,stage.leaf_distance,1,0.003512842,0.003512448,0.30464061457439195
32,10,5,BA,A,1,stage.node_plan,4,9.5443e-05,9.4249e-05,0.008277005961789255
32,10,5,BA,A,1,stage.node_prune,4,5.3188e-05,5.2079e-05,0.004612568685976414
32,10,5,BA,A,1,stage.output_alloc,1,4.997e-06,4.692e-06,0.0004333497353505328
32,10,5,BA,A,1,stage.pivot_distance,2,0.000104202,0.000103652,0.009036603786871367
32,10,5,BA,A,1,stage.pivot_sort,2,0.000201171,0.000200578,0.017445947490534727
32,10,5,BA,A,1,stage.result_sort,1,0.00314199,0.003141579,0.2724795947516551
32,10,5,BA,A,1,stage.schedule,10,0.000124201,0.000121572,0.01077095667005634
32,10,5,BA,A,1,stage.threshold,2,2.0673e-05,2.013e-05,0.0017928034978790407
32,10,5,BA,A,2,stage.aggregate,1,1.6766e-05,1.6492e-05,0.0015223509835308063
32,10,5,BA,A,2,stage.alloc_init,1,0.002119804,0.002119336,0.19247797353528198
32,10,5,BA,A,2,stage.candidates,1,9.7573e-05,9.7288e-05,0.008859617828704007
32,10,5,BA,A,2,stage.cleanup,1,0.001639286,0.00163884,0.1488469911957701
32,10,5,BA,A,2,stage.delivery,1,4.2577e-05,4.2297e-05,0.0038659869871043276
32,10,5,BA,A,2,stage.leaf_distance,1,0.003512854,0.003512457,0.31896676260885887
32,10,5,BA,A,2,stage.node_plan,4,9.5092e-05,9.3736e-05,0.008634343297501578
32,10,5,BA,A,2,stage.node_prune,4,5.4676e-05,5.3554e-05,0.004964574876269258
32,10,5,BA,A,2,stage.output_alloc,1,4.736e-06,4.452e-06,0.0004300282868902481
32,10,5,BA,A,2,stage.pivot_distance,2,0.000103226,0.000102686,0.009372909616244247
32,10,5,BA,A,2,stage.pivot_sort,2,0.000201762,0.000201159,0.018319967740614493
32,10,5,BA,A,2,stage.result_sort,1,0.002970018,0.00296957,0.2696773126210306
32,10,5,BA,A,2,stage.schedule,10,0.000123841,0.000120907,0.011244749382765037
32,10,5,BA,A,2,stage.threshold,2,2.0112e-05,1.9572e-05,0.0018261674210170334
32,10,5,BA,A,3,stage.aggregate,1,1.6057e-05,1.5788e-05,0.0014636434503664713
32,10,5,BA,A,3,stage.alloc_init,1,0.002111989,0.002111485,0.19251409772037326
32,10,5,BA,A,3,stage.candidates,1,9.9677e-05,9.9392e-05,0.0090858559009889
32,10,5,BA,A,3,stage.cleanup,1,0.001592668,0.001592246,0.14517643936029564
32,10,5,BA,A,3,stage.delivery,1,4.1167e-05,4.0895e-05,0.003752494857148691
32,10,5,BA,A,3,stage.leaf_distance,1,0.00351518,0.003514763,0.32041914329321874
32,10,5,BA,A,3,stage.node_plan,4,9.6759e-05,9.5609e-05,0.008819871496170481
32,10,5,BA,A,3,stage.node_prune,4,5.9553e-05,5.8277e-05,0.0054284336052609124
32,10,5,BA,A,3,stage.output_alloc,1,5.249e-06,4.954e-06,0.00047846200853046076
32,10,5,BA,A,3,stage.pivot_distance,2,0.000102502,0.000101965,0.009343363078374793
32,10,5,BA,A,3,stage.pivot_sort,2,0.000205056,0.000204439,0.01869146611187315
32,10,5,BA,A,3,stage.result_sort,1,0.002968807,0.002968358,0.2706156144330904
32,10,5,BA,A,3,stage.schedule,10,0.000127464,0.000124799,0.011618723843651488
32,10,5,BA,A,3,stage.threshold,2,1.9965e-05,1.9406e-05,0.0018198693084988853
32,10,5,BA,A,4,stage.aggregate,1,1.625e-05,1.5975e-05,0.0014799499567444778
32,10,5,BA,A,4,stage.alloc_init,1,0.002120999,0.002120567,0.19316753097262038
32,10,5,BA,A,4,stage.candidates,1,9.8882e-05,9.8593e-05,0.009005563792172768
32,10,5,BA,A,4,stage.cleanup,1,0.00160539,0.001604933,0.1462090376035703
32,10,5,BA,A,4,stage.delivery,1,4.0261e-05,3.9976e-05,0.0036667240128301186
32,10,5,BA,A,4,stage.leaf_distance,1,0.00351276,0.003512353,0.3199205544648451
32,10,5,BA,A,4,stage.node_plan,4,9.4664e-05,9.355e-05,0.008621414320323647
32,10,5,BA,A,4,stage.node_prune,4,5.3406e-05,5.2313e-05,0.004863889685532036
32,10,5,BA,A,4,stage.output_alloc,1,4.63e-06,4.334e-06,0.00042167189536781123
32,10,5,BA,A,4,stage.pivot_distance,2,0.000101776,0.000101227,0.009269131495238522
32,10,5,BA,A,4,stage.pivot_sort,2,0.000200287,0.000199688,0.01824090689147577
32,10,5,BA,A,4,stage.result_sort,1,0.002973619,0.002973208,0.270818911410742
32,10,5,BA,A,4,stage.schedule,10,0.000128465,0.000125672,0.011699801304195652
32,10,5,BA,A,4,stage.threshold,2,2.1182e-05,2.0626e-05,0.0019291261528468636
32,10,5,BA,A,5,stage.aggregate,1,1.5405e-05,1.5133e-05,0.001404406801540772
32,10,5,BA,A,5,stage.alloc_init,1,0.002120005,0.002119553,0.1932716287764002
32,10,5,BA,A,5,stage.candidates,1,9.936e-05,9.908e-05,0.009058218747230843
32,10,5,BA,A,5,stage.cleanup,1,0.001598806,0.001598391,0.14575618440403737
32,10,5,BA,A,5,stage.delivery,1,3.9442e-05,3.9159e-05,0.003595755473311986
32,10,5,BA,A,5,stage.leaf_distance,1,0.003512732,0.003512341,0.320240487685162
32,10,5,BA,A,5,stage.node_plan,4,9.5458e-05,9.4311e-05,0.008702490390229085
32,10,5,BA,A,5,stage.node_prune,4,5.4969e-05,5.3816e-05,0.005011284483862039
32,10,5,BA,A,5,stage.output_alloc,1,4.351e-06,4.053e-06,0.0003966617327818176
32,10,5,BA,A,5,stage.pivot_distance,2,0.00010097,0.00010042,0.009204995439894306
32,10,5,BA,A,5,stage.pivot_sort,2,0.000197797,0.000197232,0.01803229160171114
32,10,5,BA,A,5,stage.result_sort,1,0.002980343,0.002979927,0.2717048997159643
32,10,5,BA,A,5,stage.schedule,10,0.000122957,0.000120095,0.011209454534050551
32,10,5,BA,A,5,stage.threshold,2,1.9479e-05,1.8927e-05,0.001775815649932665
32,10,5,BA,A,6,stage.aggregate,1,1.6551e-05,1.628e-05,0.0015120824072578493
32,10,5,BA,A,6,stage.alloc_init,1,0.002103587,0.002103116,0.19218155367266737
32,10,5,BA,A,6,stage.candidates,1,9.7123e-05,9.6842e-05,0.008873057799535018
32,10,5,BA,A,6,stage.cleanup,1,0.001576679,0.001576283,0.1440437784902966
32,10,5,BA,A,6,stage.delivery,1,4.2826e-05,4.254e-05,0.003912539494485207
32,10,5,BA,A,6,stage.leaf_distance,1,0.003511616,0.003511229,0.3208176409066026
32,10,5,BA,A,6,stage.node_plan,4,9.7676e-05,9.6518e-05,0.00892357931311206
32,10,5,BA,A,6,stage.node_prune,4,5.3812e-05,5.2667e-05,0.0049162092018222095
32,10,5,BA,A,6,stage.output_alloc,1,4.995e-06,4.68e-06,0.0004563380837564471
32,10,5,BA,A,6,stage.pivot_distance,2,0.000100529,9.9973e-05,0.009184226470861237
32,10,5,BA,A,6,stage.pivot_sort,2,0.000202999,0.000202408,0.018545780713608614
32,10,5,BA,A,6,stage.result_sort,1,0.002978976,0.002978548,0.27215619607536456
32,10,5,BA,A,6,stage.schedule,10,0.000128691,0.000125834,0.011757077945285474
32,10,5,BA,A,6,stage.threshold,2,2.1367e-05,2.0826e-05,0.0019520672343591606
32,10,5,BA,A,7,stage.aggregate,1,1.3925e-05,1.3655e-05,0.0012782795834745484
32,10,5,BA,A,7,stage.alloc_init,1,0.002113899,0.00211348,0.19405055175779276
32,10,5,BA,A,7,stage.candidates,1,9.8747e-05,9.8467e-05,0.009064723449146229
32,10,5,BA,A,7,stage.cleanup,1,0.001544151,0.001543777,0.1417491344417815
32,10,5,BA,A,7,stage.delivery,1,4.1623e-05,4.1336e-05,0.0038208855370169574
32,10,5,BA,A,7,stage.leaf_distance,1,0.003510303,0.003509895,0.32223688737590367
32,10,5,BA,A,7,stage.node_plan,4,9.7905e-05,9.6586e-05,0.008987429990669708
32,10,5,BA,A,7,stage.node_prune,4,5.4744e-05,5.3617e-05,0.0050253599653666565
32,10,5,BA,A,7,stage.output_alloc,1,4.457e-06,4.157e-06,0.00040914126416847845
32,10,5,BA,A,7,stage.pivot_distance,2,0.000102989,0.000102447,0.009454128260140774
32,10,5,BA,A,7,stage.pivot_sort,2,0.000204178,0.000203598,0.018743021098360242
32,10,5,BA,A,7,stage.result_sort,1,0.002953335,0.002952902,0.2711086415555336
32,10,5,BA,A,7,stage.schedule,10,0.000126303,0.000123653,0.01159429416384818
32,10,5,BA,A,7,stage.threshold,2,1.9625e-05,1.9071e-05,0.001801525086225351
32,100,0,AB,A,0,stage.aggregate,1,0.00029106,0.000290579,0.015640688682532874
32,100,0,AB,A,0,stage.alloc_init,1,0.005165673,0.005164448,0.2775877249665555
32,100,0,AB,A,0,stage.candidates,1,0.000146105,0.000145794,0.007851243111253575
32,100,0,AB,A,0,stage.cleanup,1,0.001395156,0.001394721,0.07497148580900101
32,100,0,AB,A,0,stage.delivery,1,4.7841e-05,4.7562e-05,0.0025708313999211678
32,100,0,AB,A,0,stage.leaf_distance,1,0.003763634,0.003763218,0.2022463674465606
32,100,0,AB,A,0,stage.node_plan,4,0.000103703,0.000102499,0.005572687206915092
32,100,0,AB,A,0,stage.node_prune,4,9.9932e-05,9.8488e-05,0.005370045012790748
32,100,0,AB,A,0,stage.output_alloc,1,6.02e-06,5.723e-06,0.0003234966875175149
32,100,0,AB,A,0,stage.pivot_distance,2,0.000188974,0.00018831,0.010154894190520743
32,100,0,AB,A,0,stage.pivot_sort,2,0.000208857,0.000208232,0.011223346788180336
32,100,0,AB,A,0,stage.result_sort,1,0.002153775,0.002153393,0.11573738839834481
32,100,0,AB,A,0,stage.schedule,10,0.004600322,0.003141355,0.2472074632082972
32,100,0,AB,A,0,stage.threshold,2,0.000424352,0.000423729,0.02280339972449045
32,100,0,AB,A,1,stage.aggregate,1,0.00027986,0.000279117,0.015654742283259766
32,100,0,AB,A,1,stage.alloc_init,1,0.005152894,0.005152504,0.28824136204872275
32,100,0,AB,A,1,stage.candidates,1,0.000116352,0.000115897,0.006508470571506612
32,100,0,AB,A,1,stage.cleanup,1,0.001472475,0.001472038,0.0823669572055418
32,100,0,AB,A,1,stage.delivery,1,4.4672e-05,4.4382e-05,0.0024988517375751458
32,100,0,AB,A,1,stage.leaf_distance,1,0.003767661,0.003767268,0.21075452714103043
