q,k,pair,order,variant,sample,wall_s,thread_cpu_s,process_cpu_s,residual_s
32,10,4,AB,A,4,0.01099517,0.010996523,0.010995717,7.777999999999952e-06
32,10,4,AB,A,5,0.010865517,0.010866731,0.010866014,7.388000000000533e-06
32,10,4,AB,A,6,0.010779494,0.01078072,0.010780034,7.14700000000075e-06
32,10,4,AB,A,7,0.011189183,0.011190348,0.011189706,6.6730000000004425e-06
32,10,4,AB,B,0,0.010866705,0.010869465,0.010891251,1.0788000000001158e-05
32,10,4,AB,B,1,0.010682863,0.010684106,0.010683441,8.823000000001552e-06
32,10,4,AB,B,2,0.011509261,0.011510568,0.011509882,8.35600000000103e-06
32,10,4,AB,B,3,0.010911922,0.010913186,0.010912471,7.743999999998766e-06
32,10,4,AB,B,4,0.010881483,0.010882744,0.010882052,7.0480000000008175e-06
32,10,4,AB,B,5,0.010779414,0.010780683,0.010779999,6.8349999999984395e-06
32,10,4,AB,B,6,0.011076271,0.01107756,0.011076876,9.003999999999956e-06
32,10,4,AB,B,7,0.011361848,0.011363164,0.011362473,7.741000000000345e-06
32,10,5,BA,B,0,0.012014232,0.012016673,0.012015552,1.1096999999999843e-05
32,10,5,BA,B,1,0.0120512,0.012052538,0.012087496,9.201000000000348e-06
32,10,5,BA,B,2,0.011558101,0.011559358,0.011558703,7.918999999998594e-06
32,10,5,BA,B,3,0.011546782,0.011548048,0.011547393,8.97700000000029e-06
32,10,5,BA,B,4,0.012312558,0.011138421,0.011137764,7.67799999999881e-06
32,10,5,BA,B,5,0.012442144,0.010832542,0.010831816,7.1120000000000905e-06
32,10,5,BA,B,6,0.011548477,0.010585806,0.010585013,9.715000000000418e-06
32,10,5,BA,B,7,0.011575218,0.01157643,0.011575772,8.364000000000288e-06
32,10,5,BA,A,0,0.010731486,0.010733581,0.010732611,1.0417999999999886e-05
32,10,5,BA,A,1,0.011531102,0.011532445,0.011531685,8.93199999999969e-06
32,10,5,BA,A,2,0.011013229,0.011014579,0.011027861,1.0905999999999763e-05
32,10,5,BA,A,3,0.010970568,0.010971836,0.01099403,8.475000000000843e-06
32,10,5,BA,A,4,0.010980101,0.010981354,0.010980718,7.530000000000384e-06
32,10,5,BA,A,5,0.010969044,0.010970237,0.010969622,6.97000000000024e-06
32,10,5,BA,A,6,0.010945832,0.010947066,0.010946388,8.405000000001259e-06
32,10,5,BA,A,7,0.010893548,0.010894763,0.010894079,7.363999999999288e-06
32,100,0,AB,A,0,0.018609155,0.017155954,0.017191227,1.3750999999999347e-05
32,100,0,AB,A,1,0.017877011,0.017222025,0.017221196,1.176600000000333e-05
32,100,0,AB,A,2,0.016615396,0.016617159,0.016616299,1.2276000000002035e-05
32,100,0,AB,A,3,0.01677806,0.016779567,0.016778826,1.1540000000000855e-05
32,100,0,AB,A,4,0.016808751,0.016810283,0.016809469,1.2673000000001239e-05
32,100,0,AB,A,5,0.016988462,0.016990091,0.017002493,1.1448000000000708e-05
32,100,0,AB,A,6,0.01754545,0.01684263,0.016864709,1.251600000000061e-05
32,100,0,AB,A,7,0.011369941,0.011371388,0.011370577,1.05190000000005e-05
32,100,0,AB,B,0,0.018892003,0.018180894,0.018193955,1.3265000000001886e-05
32,100,0,AB,B,1,0.018753985,0.017385844,0.017410175,1.110600000000031e-05
32,100,0,AB,B,2,0.011774318,0.011775958,0.011775057,1.0979000000001238e-05
32,100,0,AB,B,3,0.01171314,0.011714609,0.011713836,1.0284000000001028e-05
32,100,0,AB,B,4,0.011514834,0.011516157,0.01151546,9.237000000000481e-06
32,100,0,AB,B,5,0.011705629,0.011706949,0.011706207,1.0712000000001262e-05
32,100,0,AB,B,6,0.012126918,0.012128487,0.012127645,1.1115000000000777e-05
32,100,0,AB,B,7,0.01127372,0.011275238,0.011274465,9.740999999998876e-06
32,100,1,BA,B,0,0.018476421,0.017929832,0.017941909,1.2886000000000147e-05
32,100,1,BA,B,1,0.018932114,0.017731085,0.017753282,1.14740000000009e-05
32,100,1,BA,B,2,0.01134865,0.011350252,0.011349477,1.107099999999965e-05
32,100,1,BA,B,3,0.011835076,0.011836568,0.01183579,1.0346999999999093e-05
32,100,1,BA,B,4,0.011803277,0.011804723,0.011803891,9.829999999998867e-06
32,100,1,BA,B,5,0.011823834,0.011825143,0.011824419,9.068999999998703e-06
32,100,1,BA,B,6,0.011677086,0.011678494,0.011677689,1.0124000000000244e-05
32,100,1,BA,B,7,0.011466309,0.01146765,0.011466923,9.167999999998636e-06
32,100,1,BA,A,0,0.016858375,0.016282263,0.016295294,1.3862999999999376e-05
32,100,1,BA,A,1,0.011134138,0.011135681,0.011158475,1.0837999999999126e-05
32,100,1,BA,A,2,0.011513192,0.011514714,0.011513943,1.054699999999964e-05
32,100,1,BA,A,3,0.011096407,0.011097692,0.011096978,1.0414000000000256e-05
32,100,1,BA,A,4,0.011361438,0.011362984,0.011362228,9.46999999999927e-06
32,100,1,BA,A,5,0.010768136,0.010769549,0.010768785,1.0621999999998327e-05
32,100,1,BA,A,6,0.011229164,0.011230585,0.011229801,1.0608999999999966e-05
32,100,1,BA,A,7,0.011039996,0.011041364,0.011040606,9.148999999999963e-06
32,100,2,AB,A,0,0.01117171,0.011174222,0.0111731,1.1597000000000343e-05
32,100,2,AB,A,1,0.010886204,0.010887696,0.010886949,1.091899999999986e-05
32,100,2,AB,A,2,0.010936287,0.010937793,0.010951104,1.0435999999999085e-05
32,100,2,AB,A,3,0.011071341,0.011072793,0.011094785,1.0766000000000595e-05
32,100,2,AB,A,4,0.011276555,0.011277942,0.011277227,9.65800000000093e-06
32,100,2,AB,A,5,0.011142195,0.0111436,0.011142856,9.518000000000026e-06
32,100,2,AB,A,6,0.010879111,0.010880602,0.010879898,9.975000000000608e-06
32,100,2,AB,A,7,0.010931489,0.010932819,0.010932076,9.487000000000731e-06
32,100,2,AB,B,0,0.019507815,0.018054737,0.018068909,1.3100000000001999e-05
32,100,2,AB,B,1,0.01842986,0.018431698,0.018457142,1.214800000000002e-05
32,100,2,AB,B,2,0.017261877,0.017263445,0.017262646,1.152699999999729e-05
32,100,2,AB,B,3,0.017815135,0.01781679,0.017815942,1.0218999999998812e-05
32,100,2,AB,B,4,0.018565213,0.017906495,0.017905743,1.0320000000001162e-05
32,100,2,AB,B,5,0.017907407,0.017202937,0.017199652,1.1402000000000634e-05
32,100,2,AB,B,6,0.01127696,0.011278576,0.011292464,1.034500000000188e-05
32,100,2,AB,B,7,0.011786976,0.011750771,0.011774437,1.0717999999999839e-05
32,100,3,BA,B,0,0.017589346,0.017044779,0.017056163,1.2376999999997446e-05
32,100,3,BA,B,1,0.011960368,0.011962098,0.01198312,1.0991000000000126e-05
32,100,3,BA,B,2,0.011511122,0.011512636,0.01151187,9.703999999999269e-06
32,100,3,BA,B,3,0.01170123,0.011702853,0.011701904,9.36300000000008e-06
32,100,3,BA,B,4,0.011506164,0.011507701,0.011506905,1.0543999999999484e-05
32,100,3,BA,B,5,0.011651253,0.011652693,0.01165193,9.906000000000498e-06
32,100,3,BA,B,6,0.011924289,0.011925882,0.011925025,9.732000000000143e-06
32,100,3,BA,B,7,0.012051292,0.012052812,0.012052005,9.186999999999043e-06
32,100,3,BA,A,0,0.018555619,0.017104776,0.017111029,1.2853999999999643e-05
32,100,3,BA,A,1,0.018073393,0.017414965,0.017436792,1.1250000000000843e-05
32,100,3,BA,A,2,0.016543392,0.016544941,0.016544146,1.0356999999999034e-05
32,100,3,BA,A,3,0.016711723,0.01671325,0.016712487,1.151599999999961e-05
32,100,3,BA,A,4,0.017082259,0.017083741,0.01708305,1.0561999999998684e-05
32,100,3,BA,A,5,0.017038697,0.017029319,0.017028541,1.0612000000000121e-05
32,100,3,BA,A,6,0.017497982,0.01679184,0.016798517,1.1120999999999354e-05
32,100,3,BA,A,7,0.01093674,0.010938128,0.010962265,9.948000000000942e-06
32,100,4,AB,A,0,0.018528545,0.01707759,0.017112629,1.3069000000000969e-05
32,100,4,AB,A,1,0.017931183,0.017395497,0.017394661,1.1421000000001041e-05
32,100,4,AB,A,2,0.017031806,0.017033561,0.017032609,1.1508000000000351e-05
32,100,4,AB,A,3,0.020056825,0.019865997,0.019865197,1.0313000000001377e-05
32,100,4,AB,A,4,0.016948107,0.016040998,0.016039975,1.2381000000002279e-05
32,100,4,AB,A,5,0.016645799,0.016647529,0.016660196,1.0317999999998745e-05
32,100,4,AB,A,6,0.017218324,0.016508158,0.016529645,1.1421000000001041e-05
32,100,4,AB,A,7,0.01161693,0.011618443,0.011617659,1.0358999999999716e-05
32,100,4,AB,B,0,0.018970696,0.01826188,0.018298014,1.3413000000000314e-05
32,100,4,AB,B,1,0.018739157,0.01747296,0.017472088,1.1805999999999622e-05
32,100,4,AB,B,2,0.011887192,0.011840196,0.011839231,1.176999999999949e-05
32,100,4,AB,B,3,0.011887641,0.011889302,0.011888511,1.020299999999856e-05
32,100,4,AB,B,4,0.011882499,0.01188419,0.011883324,9.699000000000166e-06
32,100,4,AB,B,5,0.011931288,0.011932903,0.011932058,1.143900000000024e-05
32,100,4,AB,B,6,0.011989936,0.011991524,0.011990777,1.0896999999999296e-05
32,100,4,AB,B,7,0.011481629,0.011483301,0.011496219,9.96999999999977e-06
32,100,5,BA,B,0,0.011742252,0.011744752,0.011743691,1.1940999999999688e-05
32,100,5,BA,B,1,0.011546638,0.011548242,0.011547397,1.086999999999963e-05
32,100,5,BA,B,2,0.011364318,0.011366065,0.011365229,9.634999999999158e-06
32,100,5,BA,B,3,0.011817549,0.011819123,0.011818324,1.0822000000000609e-05
32,100,5,BA,B,4,0.011788705,0.011790287,0.011832566,9.556000000000842e-06
32,100,5,BA,B,5,0.011683616,0.011685068,0.01168436,9.346000000000354e-06
32,100,5,BA,B,6,0.011455755,0.011457344,0.011456533,1.0335999999999679e-05
32,100,5,BA,B,7,0.011569598,0.011556638,0.011555904,9.993000000001542e-06
32,100,5,BA,A,0,0.011116026,0.011118729,0.011117437,1.1467999999998854e-05
32,100,5,BA,A,1,0.011439705,0.01144146,0.011440575,1.1172999999999739e-05
32,100,5,BA,A,2,0.010951821,0.010953478,0.010965963,9.771000000000432e-06
32,100,5,BA,A,3,0.011039426,0.011040894,0.01106311,9.717999999998839e-06
32,100,5,BA,A,4,0.011217968,0.01121947,0.011218737,1.0283999999999294e-05
32,100,5,BA,A,5,0.011049369,0.011050774,0.011050099,1.0045000000000193e-05
32,100,5,BA,A,6,0.010937259,0.010938819,0.010938055,1.0271999999998671e-05
32,100,5,BA,A,7,0.010833052,0.010834417,0.010833711,9.516999999998818e-06
128,10,0,AB,A,0,0.026107647,0.026111069,0.026123053,1.1302000000001228e-05
128,10,0,AB,A,1,0.025481019,0.025482902,0.02550598,8.712000000000997e-06
128,10,0,AB,A,2,0.025572516,0.025574518,0.025573642,7.878999999998831e-06
128,10,0,AB,A,3,0.025896126,0.025885725,0.025884883,8.878999999996362e-06
128,10,0,AB,A,4,0.034358289,0.031679489,0.03171528,9.992000000000334e-06
128,10,0,AB,A,5,0.036275282,0.031600728,0.031599814,2.2033999999997167e-05
128,10,0,AB,A,6,0.032250022,0.030828133,0.030827329,1.06400000000062e-05
128,10,0,AB,A,7,0.031155691,0.03044588,0.030481465,9.239000000001163e-06
128,10,0,AB,B,0,0.028690964,0.028693822,0.028692788,1.223499999999933e-05
128,10,0,AB,B,1,0.028323522,0.028325569,0.028360629,1.0245999999998479e-05
128,10,0,AB,B,2,0.029883292,0.02986276,0.029861908,1.0704999999996273e-05
128,10,0,AB,B,3,0.038000504,0.035314289,0.035313413,1.1013999999996693e-05
128,10,0,AB,B,4,0.038022542,0.033987577,0.034022021,1.1572000000001359e-05
128,10,0,AB,B,5,0.034804141,0.033529208,0.033528336,1.1280999999994934e-05
128,10,0,AB,B,6,0.02866643,0.028668471,0.028667581,9.720000000001255e-06
128,10,0,AB,B,7,0.028300035,0.028302203,0.028336902,1.0414000000000256e-05
128,10,1,BA,B,0,0.028763219,0.028766151,0.028800865,1.1290000000000605e-05
128,10,1,BA,B,1,0.028527626,0.028529585,0.028528744,1.1108999999998731e-05
128,10,1,BA,B,2,0.028781861,0.028783698,0.02878296,9.726999999997571e-06
128,10,1,BA,B,3,0.029210734,0.029201435,0.029213263,9.413999999995787e-06
128,10,1,BA,B,4,0.037970666,0.035259599,0.035281005,1.1796000000001416e-05
128,10,1,BA,B,5,0.038357614,0.0340734,0.034072664,1.1080999999996122e-05
128,10,1,BA,B,6,0.034898966,0.033480896,0.033515516,1.2191999999994207e-05
128,10,1,BA,B,7,0.028516902,0.028518749,0.028518036,1.0305999999998122e-05
128,10,1,BA,A,0,0.02580129,0.025803989,0.025803019,1.0791999999999052e-05
128,10,1,BA,A,1,0.025580692,0.02558247,0.025581739,1.0680999999998497e-05
128,10,1,BA,A,2,0.025859104,0.025860989,0.02589657,9.03300000000204e-06
128,10,1,BA,A,3,0.025612762,0.02560246,0.025601743,8.863000000001314e-06
128,10,1,BA,A,4,0.034775692,0.032074139,0.032073325,1.073799999999625e-05
128,10,1,BA,A,5,0.035354507,0.03117499,0.031188144,1.0461000000003273e-05
128,10,1,BA,A,6,0.032168223,0.030741436,0.030780523,1.1480000000001211e-05
128,10,1,BA,A,7,0.02590278,0.02590475,0.025903872,8.804000000001144e-06
128,10,2,AB,A,0,0.025596454,0.025599403,0.025598422,1.1158000000000695e-05
128,10,2,AB,A,1,0.025709916,0.025702617,0.02573696,9.652999999998357e-06
128,10,2,AB,A,2,0.025439951,0.025441761,0.025441023,1.0000999999999066e-05
128,10,2,AB,A,3,0.026095523,0.026097339,0.026096571,8.552999999997951e-06
128,10,2,AB,A,4,0.034034052,0.031482221,0.031495328,1.0559999999999736e-05
128,10,2,AB,A,5,0.035892089,0.031056561,0.031080173,1.1090000000005262e-05
128,10,2,AB,A,6,0.03210817,0.030839804,0.030839022,1.1315999999997328e-05
128,10,2,AB,A,7,0.031248141,0.030498977,0.030511172,1.037300000000102e-05
128,10,2,AB,B,0,0.028718804,0.02872168,0.028756434,1.1372999999998551e-05
128,10,2,AB,B,1,0.028940601,0.028942545,0.028941792,9.616000000000485e-06
128,10,2,AB,B,2,0.028949697,0.028951593,0.028950862,9.211000000002023e-06
128,10,2,AB,B,3,0.029904067,0.029894092,0.02990674,1.0165999999998954e-05
128,10,2,AB,B,4,0.037824333,0.03523367,0.035255263,1.1153999999999331e-05
128,10,2,AB,B,5,0.038109729,0.033962982,0.033962214,1.123799999999675e-05
128,10,2,AB,B,6,0.034914318,0.033618515,0.033653086,9.625999999998691e-06
128,10,2,AB,B,7,0.028976194,0.028978037,0.028977307,9.628000000001108e-06
128,10,3,BA,B,0,0.028974499,0.028977746,0.029013191,1.0585999999999929e-05
128,10,3,BA,B,1,0.028950392,0.028952467,0.028951571,9.328999999998894e-06
128,10,3,BA,B,2,0.028424217,0.028414321,0.028413346,8.537000000002903e-06
128,10,3,BA,B,3,0.035406813,0.033953761,0.033990325,1.0806000000002092e-05
128,10,3,BA,B,4,0.041533168,0.034657499,0.034656577,1.1767000000002803e-05
128,10,3,BA,B,5,0.03596897,0.033373463,0.033372561,1.174100000000261e-05
128,10,3,BA,B,6,0.028314659,0.028316729,0.028359611,9.763999999998912e-06
128,10,3,BA,B,7,0.02880039,0.02880232,0.028801498,8.804000000001144e-06
128,10,3,BA,A,0,0.025537194,0.025539785,0.025538829,1.0758999999999075e-05
128,10,3,BA,A,1,0.025651474,0.025653316,0.025652559,1.0389999999999011e-05
128,10,3,BA,A,2,0.025244573,0.025214856,0.025214058,8.997999999999645e-06
128,10,3,BA,A,3,0.025679556,0.025668578,0.025697655,9.036999999999934e-06
128,10,3,BA,A,4,0.037298905,0.031252275,0.031251436,1.195999999999836e-05
128,10,3,BA,A,5,0.037319636,0.031765529,0.031764713,1.1680000000000024e-05
128,10,3,BA,A,6,0.025595263,0.02559722,0.025626617,1.0149000000000963e-05
128,10,3,BA,A,7,0.025752513,0.02575432,0.025753586,8.719000000000782e-06
128,10,4,AB,A,0,0.025441723,0.025444448,0.025443453,1.0400000000000686e-05
128,10,4,AB,A,1,0.026063066,0.02606515,0.026101082,8.852999999999639e-06
128,10,4,AB,A,2,0.025535798,0.025537689,0.025536898,8.041999999996302e-06
128,10,4,AB,A,3,0.025739764,0.025729658,0.025728872,8.03599999999946e-06
128,10,4,AB,A,4,0.034568131,0.031867559,0.031880037,1.0045999999999666e-05
128,10,4,AB,A,5,0.035397615,0.031422802,0.031445274,9.989000000001913e-06
128,10,4,AB,A,6,0.03225875,0.030837239,0.030836409,1.0709000000004576e-05
128,10,4,AB,A,7,0.02586586,0.025834191,0.02584715,8.75800000000107e-06
128,10,4,AB,B,0,0.028525156,0.028528126,0.028563254,1.097399999999693e-05
128,10,4,AB,B,1,0.028698474,0.028700348,0.02869961,8.779000000003895e-06
128,10,4,AB,B,2,0.028927604,0.028929453,0.028928718,8.105000000001306e-06
128,10,4,AB,B,3,0.029960876,0.029951487,0.029963468,8.091000000001736e-06
128,10,4,AB,B,4,0.037418985,0.034716833,0.034737892,1.071000000000405e-05
128,10,4,AB,B,5,0.038123323,0.033624001,0.033623267,9.702000000000321e-06
128,10,4,AB,B,6,0.035345927,0.033928005,0.033963452,9.528000000001702e-06
128,10,4,AB,B,7,0.028943247,0.028945134,0.02894436,8.68199999999944e-06
128,10,5,BA,B,0,0.037682262,0.035046369,0.035058706,1.1624000000001744e-05
128,10,5,BA,B,1,0.034711795,0.033293006,0.033315062,1.0537999999997438e-05
128,10,5,BA,B,2,0.028346888,0.028348714,0.028347987,8.913000000002752e-06
128,10,5,BA,B,3,0.028917987,0.028919809,0.028919106,8.952999999999045e-06
128,10,5,BA,B,4,0.028822687,0.028824596,0.028859877,7.895000000000818e-06
128,10,5,BA,B,5,0.028864695,0.028855475,0.028854415,8.95999999999883e-06
128,10,5,BA,B,6,0.037520559,0.034918791,0.034917885,1.1428000000000826e-05
128,10,5,BA,B,7,0.038205695,0.033941421,0.033976571,1.023799999999575e-05
128,10,5,BA,A,0,0.02550057,0.025503733,0.025516684,1.0571000000000885e-05
128,10,5,BA,A,1,0.025530639,0.025532511,0.025555283,9.933999999999638e-06
128,10,5,BA,A,2,0.02565098,0.025652718,0.025652022,9.149999999999436e-06
128,10,5,BA,A,3,0.025287941,0.025289801,0.02528907,7.704000000000738e-06
128,10,5,BA,A,4,0.034492489,0.031785874,0.031820683,1.1299999999998811e-05
128,10,5,BA,A,5,0.035962853,0.031135423,0.031134689,1.0229999999999961e-05
128,10,5,BA,A,6,0.032053622,0.030858412,0.030857638,1.006399999999713e-05
128,10,5,BA,A,7,0.031352201,0.030639879,0.030675344,9.09500000000757e-06
128,100,0,AB,A,0,0.03545453,0.032729402,0.03274084,1.3446000000000291e-05
128,100,0,AB,A,1,0.033387681,0.031966595,0.031988978,1.2057000000002815e-05
128,100,0,AB,A,2,0.026875825,0.026838463,0.026837193,1.1360000000001924e-05
128,100,0,AB,A,3,0.026842932,0.02684554,0.026844419,1.1141999999998708e-05
128,100,0,AB,A,4,0.026659255,0.026661786,0.026697087,1.0744999999999505e-05
128,100,0,AB,A,5,0.027152002,0.027141527,0.027140587,1.1514000000000663e-05
128,100,0,AB,A,6,0.036089612,0.033356408,0.033355367,1.1695999999998541e-05
128,100,0,AB,A,7,0.036365242,0.032261168,0.032296237,1.095999999999736e-05
128,100,0,AB,B,0,0.037575783,0.03638593,0.036419859,1.3090999999999797e-05
128,100,0,AB,B,1,0.035188657,0.035191315,0.035190267,1.4128999999994674e-05
128,100,0,AB,B,2,0.035873,0.035163792,0.035162579,1.2427000000002353e-05
128,100,0,AB,B,3,0.035173438,0.035176269,0.035211449,1.1310000000000486e-05
128,100,0,AB,B,4,0.035344973,0.03463667,0.034635688,1.1719000000007251e-05
128,100,0,AB,B,5,0.03527227,0.034514343,0.034526967,1.1490000000002887e-05
128,100,0,AB,B,6,0.040959178,0.036157809,0.036179531,1.4419000000001625e-05
128,100,0,AB,B,7,0.036189714,0.034798336,0.034797384,1.2278999999996987e-05
128,100,1,BA,B,0,0.037091049,0.035927464,0.035926203,1.840900000000395e-05
128,100,1,BA,B,1,0.036509637,0.035762597,0.035797208,1.570399999999833e-05
128,100,1,BA,B,2,0.036004778,0.035302179,0.035300999,1.4705000000003743e-05
128,100,1,BA,B,3,0.03582942,0.035832477,0.035866808,1.532499999999659e-05
128,100,1,BA,B,4,0.036207896,0.035492863,0.035491629,1.4705000000003743e-05
128,100,1,BA,B,5,0.039901729,0.037044792,0.037043584,1.578499999999733e-05
128,100,1,BA,B,6,0.038803653,0.036323497,0.036361335,1.5563000000003158e-05
128,100,1,BA,B,7,0.030356547,0.030359103,0.030358061,1.5245000000000536e-05
128,100,1,BA,A,0,0.033382139,0.031942482,0.031977679,1.3562999999994219e-05
128,100,1,BA,A,1,0.032262388,0.031514249,0.031513077,1.2511000000006711e-05
128,100,1,BA,A,2,0.03250784,0.031801251,0.031800142,1.2006000000001904e-05
128,100,1,BA,A,3,0.032639738,0.031891793,0.031935513,1.3366000000000766e-05
128,100,1,BA,A,4,0.032751462,0.032033653,0.03203266,1.2837000000001653e-05
128,100,1,BA,A,5,0.037898646,0.031931855,0.031930742,1.3180000000001524e-05
128,100,1,BA,A,6,0.033735772,0.032363536,0.0323981,1.3631999999999533e-05
128,100,1,BA,A,7,0.027076092,0.027078496,0.027077561,1.1627000000000165e-05
128,100,2,AB,A,0,0.033214394,0.031852052,0.031864319,1.3405000000001055e-05
128,100,2,AB,A,1,0.032357354,0.031608565,0.031640779,1.351299999999972e-05
128,100,2,AB,A,2,0.032196429,0.031489952,0.031488966,1.1771000000000698e-05
128,100,2,AB,A,3,0.031989121,0.031315864,0.031327699,1.3051999999999508e-05
128,100,2,AB,A,4,0.032619314,0.031904079,0.031927489,1.8018000000001588e-05
128,100,2,AB,A,5,0.037777675,0.032447894,0.032446946,1.2669999999999348e-05
128,100,2,AB,A,6,0.033701467,0.03232892,0.032361472,1.3596999999997139e-05
