q,k,pair,order,variant,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
32,10,0,AB,A,7,stage.result_sort,1,0.003032214,0.003031808,0.2619158100297692
32,10,0,AB,A,7,stage.schedule,10,0.000135224,0.000132391,0.011680344294784442
32,10,0,AB,A,7,stage.threshold,2,2.0903e-05,2.0365e-05,0.0018055540199511861
32,10,0,AB,B,0,stage.aggregate,1,2.174e-05,2.1476e-05,0.0018537966676683195
32,10,0,AB,B,0,stage.alloc_init,1,0.002109765,0.002109408,0.17990226893115235
32,10,0,AB,B,0,stage.candidates,1,0.000157358,0.000157078,0.013418111132978446
32,10,0,AB,B,0,stage.cleanup,1,0.00173913,0.001738684,0.14829776442695514
32,10,0,AB,B,0,stage.delivery,1,4.1296e-05,4.1018e-05,0.003521360956211174
32,10,0,AB,B,0,stage.leaf_distance,1,0.004563171,0.004562771,0.3891072306256078
32,10,0,AB,B,0,stage.node_plan,4,9.1153e-05,9.0011e-05,0.007772728962648129
32,10,0,AB,B,0,stage.node_prune,4,7.5404e-05,7.431e-05,0.006429792269036889
32,10,0,AB,B,0,stage.output_alloc,1,5.912e-06,5.593e-06,0.0005041235464238779
32,10,0,AB,B,0,stage.pivot_distance,2,0.000108908,0.000108367,0.009286719755401166
32,10,0,AB,B,0,stage.pivot_sort,2,0.000202522,0.000201739,0.0172693012295089
32,10,0,AB,B,0,stage.result_sort,1,0.002460755,0.002460306,0.20983162000681488
32,10,0,AB,B,0,stage.schedule,10,0.000120901,0.000118094,0.01030937768710982
32,10,0,AB,B,0,stage.threshold,2,1.8592e-05,1.805e-05,0.0015853628171706255
32,10,0,AB,B,1,stage.aggregate,1,2.1878e-05,2.159e-05,0.0014437652510820487
32,10,0,AB,B,1,stage.alloc_init,1,0.002108237,0.002107711,0.13912603170515883
32,10,0,AB,B,1,stage.candidates,1,0.000159346,0.000158897,0.010515504968412108
32,10,0,AB,B,1,stage.cleanup,1,0.003233388,0.003233,0.21337659921682434
32,10,0,AB,B,1,stage.delivery,1,4.2312e-05,4.2014e-05,0.0027922385640270424
32,10,0,AB,B,1,stage.leaf_distance,1,0.004572346,0.004572022,0.3017366427792303
32,10,0,AB,B,1,stage.node_plan,4,0.00010239,0.000101267,0.006756884727045021
32,10,0,AB,B,1,stage.node_prune,4,8.0799e-05,7.9708e-05,0.005332059078625946
32,10,0,AB,B,1,stage.output_alloc,1,5.148e-06,4.85e-06,0.00033972499828916657
32,10,0,AB,B,1,stage.pivot_distance,2,0.00011168,0.00011113,0.00736994712683258
32,10,0,AB,B,1,stage.pivot_sort,2,0.000202499,0.000201891,0.013363242507489888
32,10,0,AB,B,1,stage.result_sort,1,0.004350215,0.004242205,0.2870778522596167
32,10,0,AB,B,1,stage.schedule,10,0.00013313,0.000130372,0.00878546795303744
32,10,0,AB,B,1,stage.threshold,2,2.1119e-05,2.0585e-05,0.0013936775910778766
32,10,0,AB,B,2,stage.aggregate,1,2.1735e-05,2.1451e-05,0.001873463346316703
32,10,0,AB,B,2,stage.alloc_init,1,0.002107758,0.00141628,0.1816796575065931
32,10,0,AB,B,2,stage.candidates,1,0.000153628,0.000153348,0.013242071634135839
32,10,0,AB,B,2,stage.cleanup,1,0.001657267,0.001656841,0.14284927442191137
32,10,0,AB,B,2,stage.delivery,1,4.3847e-05,4.3569e-05,0.003779422468182585
32,10,0,AB,B,2,stage.leaf_distance,1,0.004566081,0.004565666,0.39357650746782225
32,10,0,AB,B,2,stage.node_plan,4,0.000104033,0.000102879,0.00896719633344217
32,10,0,AB,B,2,stage.node_prune,4,8.0768e-05,7.9677e-05,0.006961853579724291
32,10,0,AB,B,2,stage.output_alloc,1,5.326e-06,5.034e-06,0.00045907825086187074
32,10,0,AB,B,2,stage.pivot_distance,2,0.000107374,0.000106821,0.00925517613744696
32,10,0,AB,B,2,stage.pivot_sort,2,0.000203777,0.000202996,0.01756469934770549
32,10,0,AB,B,2,stage.result_sort,1,0.002382288,0.002381833,0.20534296058753743
32,10,0,AB,B,2,stage.schedule,10,0.000135894,0.00013316,0.011713477247957767
32,10,0,AB,B,2,stage.threshold,2,2.1747e-05,2.1192e-05,0.0018744976946100456
32,10,0,AB,B,3,stage.aggregate,1,2.1921e-05,2.1638e-05,0.0018691176001624829
32,10,0,AB,B,3,stage.alloc_init,1,0.002100322,0.002099832,0.17908621031013486
32,10,0,AB,B,3,stage.candidates,1,0.000154447,0.000154176,0.013169089274772821
32,10,0,AB,B,3,stage.cleanup,1,0.001563144,0.0015627,0.13328315140679642
32,10,0,AB,B,3,stage.delivery,1,4.2916e-05,4.2633e-05,0.0036592788161385484
32,10,0,AB,B,3,stage.leaf_distance,1,0.004565134,0.004564759,0.38925105179965136
32,10,0,AB,B,3,stage.node_plan,4,0.000102499,0.00010134,0.008739687281558977
32,10,0,AB,B,3,stage.node_prune,4,8.0182e-05,7.9093e-05,0.00683680431623686
32,10,0,AB,B,3,stage.output_alloc,1,4.919e-06,4.621e-06,0.00041942381621273
32,10,0,AB,B,3,stage.pivot_distance,2,0.000110668,0.00011013,0.009436225837086889
32,10,0,AB,B,3,stage.pivot_sort,2,0.000202597,0.000201985,0.01727465072031926
32,10,0,AB,B,3,stage.result_sort,1,0.002614368,0.00261394,0.22291689439813833
32,10,0,AB,B,3,stage.schedule,10,0.000134545,0.000131861,0.01147212387728029
32,10,0,AB,B,3,stage.threshold,2,2.1832e-05,2.129e-05,0.0018615289196089288
32,10,0,AB,B,4,stage.aggregate,1,2.1342e-05,2.1048e-05,0.0017702879293437625
32,10,0,AB,B,4,stage.alloc_init,1,0.002110935,0.002110489,0.17509899494561312
32,10,0,AB,B,4,stage.candidates,1,0.000153839,0.000153566,0.012760721805000238
32,10,0,AB,B,4,stage.cleanup,1,0.002007784,0.002007517,0.16654276918421596
32,10,0,AB,B,4,stage.delivery,1,3.7196e-05,3.6908e-05,0.003085354222653481
32,10,0,AB,B,4,stage.leaf_distance,1,0.00456806,0.004567685,0.3789139480141537
32,10,0,AB,B,4,stage.node_plan,4,0.000100999,9.9855e-05,0.008377720484293444
32,10,0,AB,B,4,stage.node_prune,4,8.0312e-05,7.9201e-05,0.006661763854439896
32,10,0,AB,B,4,stage.output_alloc,1,4.763e-06,4.471e-06,0.0003950839381250277
32,10,0,AB,B,4,stage.pivot_distance,2,0.000108756,0.000108068,0.0090211523776455
32,10,0,AB,B,4,stage.pivot_sort,2,0.000200731,0.000200128,0.016650345157206578
32,10,0,AB,B,4,stage.result_sort,1,0.002500181,0.00249976,0.2073863857873966
32,10,0,AB,B,4,stage.schedule,10,0.000132049,0.00012934,0.010953272925776145
32,10,0,AB,B,4,stage.threshold,2,2.0944e-05,2.0408e-05,0.0017372744069054336
32,10,0,AB,B,5,stage.aggregate,1,2.2004e-05,2.1718e-05,0.0019045259843073084
32,10,0,AB,B,5,stage.alloc_init,1,0.002117176,0.002116664,0.1832492594688152
32,10,0,AB,B,5,stage.candidates,1,0.000155336,0.000155019,0.013444894032828579
32,10,0,AB,B,5,stage.cleanup,1,0.001449252,0.001448763,0.12543801544307104
32,10,0,AB,B,5,stage.delivery,1,4.1974e-05,4.1658e-05,0.003633001893533674
32,10,0,AB,B,5,stage.leaf_distance,1,0.004567782,0.004567419,0.3953580944215236
32,10,0,AB,B,5,stage.node_plan,4,0.000104317,0.000103011,0.00902901459302788
32,10,0,AB,B,5,stage.node_prune,4,7.9804e-05,7.8731e-05,0.006907325561337049
32,10,0,AB,B,5,stage.output_alloc,1,4.609e-06,4.297e-06,0.00039892566177387675
32,10,0,AB,B,5,stage.pivot_distance,2,0.000110661,0.000110117,0.009578110795738549
32,10,0,AB,B,5,stage.pivot_sort,2,0.000204808,0.000204208,0.017726875013361718
32,10,0,AB,B,5,stage.result_sort,1,0.002533175,0.002532728,0.21925548128965938
32,10,0,AB,B,5,stage.schedule,10,0.000132941,0.000130228,0.011506525580794303
32,10,0,AB,B,5,stage.threshold,2,2.1599e-05,2.1059e-05,0.00186947176581774
32,10,0,AB,B,6,stage.aggregate,1,2.1996e-05,2.1723e-05,0.001895424380400195
32,10,0,AB,B,6,stage.alloc_init,1,0.002095997,0.002095473,0.18061483065310363
32,10,0,AB,B,6,stage.candidates,1,0.000158513,0.000158216,0.013659274632222954
32,10,0,AB,B,6,stage.cleanup,1,0.001708689,0.001708243,0.1472399885943639
32,10,0,AB,B,6,stage.delivery,1,4.2106e-05,4.1793e-05,0.0036283296490784967
32,10,0,AB,B,6,stage.leaf_distance,1,0.004568447,0.004568096,0.3936691136736738
32,10,0,AB,B,6,stage.node_plan,4,0.000102431,0.000101298,0.008826614598507563
32,10,0,AB,B,6,stage.node_prune,4,8.2813e-05,8.1688e-05,0.007136105619843669
32,10,0,AB,B,6,stage.output_alloc,1,5.647e-06,5.354e-06,0.0004866094506328379
32,10,0,AB,B,6,stage.pivot_distance,2,0.000108976,0.000108405,0.00939060589554881
32,10,0,AB,B,6,stage.pivot_sort,2,0.000204301,0.000203546,0.017604887085840164
32,10,0,AB,B,6,stage.result_sort,1,0.002343081,0.002342643,0.20190638537245267
32,10,0,AB,B,6,stage.schedule,10,0.000132918,0.000130266,0.011453719666940948
32,10,0,AB,B,6,stage.threshold,2,2.1479e-05,2.0932e-05,0.0018508738073566005
32,10,0,AB,B,7,stage.aggregate,1,2.1071e-05,2.0793e-05,0.001868706993288494
32,10,0,AB,B,7,stage.alloc_init,1,0.002113167,0.002112673,0.18740875852529387
32,10,0,AB,B,7,stage.candidates,1,0.000162228,0.000161931,0.01438738541631654
32,10,0,AB,B,7,stage.cleanup,1,0.001387184,0.001386719,0.1230240824724933
32,10,0,AB,B,7,stage.delivery,1,4.214e-05,4.1835e-05,0.003737236614170051
32,10,0,AB,B,7,stage.leaf_distance,1,0.00456968,0.004569296,0.4052675702667441
32,10,0,AB,B,7,stage.node_plan,4,0.000102561,0.000101413,0.009095745713950986
32,10,0,AB,B,7,stage.node_prune,4,8.5002e-05,8.3907e-05,0.007538504667244486
32,10,0,AB,B,7,stage.output_alloc,1,4.635e-06,4.334e-06,0.0004110605530773181
32,10,0,AB,B,7,stage.pivot_distance,2,0.000113233,0.00011269,0.010042204877368708
32,10,0,AB,B,7,stage.pivot_sort,2,0.000206396,0.000205767,0.018304477651121066
32,10,0,AB,B,7,stage.result_sort,1,0.002297558,0.002297296,0.2037616962690867
32,10,0,AB,B,7,stage.schedule,10,0.00013651,0.000133834,0.012106553635509104
32,10,0,AB,B,7,stage.threshold,2,2.7286e-05,2.6735e-05,0.0024198917478463217
32,10,1,BA,B,0,stage.aggregate,1,1.7162e-05,1.6885e-05,0.0015010618162480626
32,10,1,BA,B,0,stage.alloc_init,1,0.002120076,0.002119733,0.18543090147674673
32,10,1,BA,B,0,stage.candidates,1,0.000156352,0.000156072,0.013675213675213675
32,10,1,BA,B,0,stage.cleanup,1,0.001593039,0.001592661,0.13933399456322093
32,10,1,BA,B,0,stage.delivery,1,4.5257e-05,4.4968e-05,0.0039583705056484425
32,10,1,BA,B,0,stage.leaf_distance,1,0.004563721,0.004563389,0.39916252960665566
32,10,1,BA,B,0,stage.node_plan,4,0.000102893,0.000101725,0.008999461220091593
32,10,1,BA,B,0,stage.node_prune,4,8.0814e-05,7.9702e-05,0.007068337584096896
32,10,1,BA,B,0,stage.output_alloc,1,5.049e-06,4.764e-06,0.00044160710349822095
32,10,1,BA,B,0,stage.pivot_distance,2,0.000109775,0.000109209,0.009601390332049356
32,10,1,BA,B,0,stage.pivot_sort,2,0.000206451,0.000205862,0.018057086180295348
32,10,1,BA,B,0,stage.result_sort,1,0.002265257,0.00226492,0.1981290517823469
32,10,1,BA,B,0,stage.schedule,10,0.000132915,0.00013015,0.01162531355941098
32,10,1,BA,B,0,stage.threshold,2,2.265e-05,2.209e-05,0.0019810657346473965
32,10,1,BA,B,1,stage.aggregate,1,1.7229e-05,1.6939e-05,0.0014411612000157592
32,10,1,BA,B,1,stage.alloc_init,1,0.00210647,0.002106126,0.17620075645697347
32,10,1,BA,B,1,stage.candidates,1,0.000155021,0.000154743,0.012967104903804224
32,10,1,BA,B,1,stage.cleanup,1,0.001940385,0.001939986,0.16230817662618716
32,10,1,BA,B,1,stage.delivery,1,4.2852e-05,4.2577e-05,0.0035844587464783396
32,10,1,BA,B,1,stage.leaf_distance,1,0.004567636,0.004566928,0.38207091409804295
32,10,1,BA,B,1,stage.node_plan,4,0.000102967,0.000101793,0.008612922704859404
32,10,1,BA,B,1,stage.node_prune,4,7.9918e-05,7.8793e-05,0.006684933587721832
32,10,1,BA,B,1,stage.output_alloc,1,5.414e-06,5.123e-06,0.00045286706929510245
32,10,1,BA,B,1,stage.pivot_distance,2,0.000110529,0.00010992,0.009245464407484
32,10,1,BA,B,1,stage.pivot_sort,2,0.000205436,0.000204804,0.0171841890003156
32,10,1,BA,B,1,stage.result_sort,1,0.002453441,0.002453067,0.20522398141086914
32,10,1,BA,B,1,stage.schedule,10,0.000136655,0.000133929,0.01143083660039199
32,10,1,BA,B,1,stage.threshold,2,2.1432e-05,2.0861e-05,0.0017927312576898108
32,10,1,BA,B,2,stage.aggregate,1,1.6796e-05,1.6519e-05,0.0014056795782023922
32,10,1,BA,B,2,stage.alloc_init,1,0.00210707,0.002106761,0.17634349064318378
32,10,1,BA,B,2,stage.candidates,1,0.000156324,0.000156042,0.013082963466474801
32,10,1,BA,B,2,stage.cleanup,1,0.001932945,0.001932592,0.16177073781188514
32,10,1,BA,B,2,stage.delivery,1,4.4222e-05,4.3938e-05,0.0037009979940025115
32,10,1,BA,B,2,stage.leaf_distance,1,0.004570038,0.004569738,0.3824725582405873
32,10,1,BA,B,2,stage.node_plan,4,0.000101515,0.000100376,0.008495925362063339
32,10,1,BA,B,2,stage.node_prune,4,8.1133e-05,8.0005e-05,0.006790128674582918
32,10,1,BA,B,2,stage.output_alloc,1,5.019e-06,4.732e-06,0.00042004678512728066
32,10,1,BA,B,2,stage.pivot_distance,2,0.000112957,0.000112324,0.009453521559597977
32,10,1,BA,B,2,stage.pivot_sort,2,0.000209735,0.000209133,0.01755300109158602
32,10,1,BA,B,2,stage.result_sort,1,0.002449567,0.002449259,0.2050075200844546
32,10,1,BA,B,2,stage.schedule,10,0.000130985,0.000128306,0.010962308856325336
32,10,1,BA,B,2,stage.threshold,2,2.1606e-05,2.1046e-05,0.0018082348753656159
32,10,1,BA,B,3,stage.aggregate,1,1.7294e-05,1.7007e-05,0.0014453468506498881
32,10,1,BA,B,3,stage.alloc_init,1,0.002115611,0.002115284,0.17681228727016654
32,10,1,BA,B,3,stage.candidates,1,0.000156247,0.000155949,0.013058350258673128
32,10,1,BA,B,3,stage.cleanup,1,0.00193948,0.001939218,0.16209213079093585
32,10,1,BA,B,3,stage.delivery,1,4.2707e-05,4.2416e-05,0.0035692395021802224
32,10,1,BA,B,3,stage.leaf_distance,1,0.004575191,0.004574786,0.38237179963985846
32,10,1,BA,B,3,stage.node_plan,4,0.000102272,0.000101114,0.008547387134825104
32,10,1,BA,B,3,stage.node_prune,4,8.1295e-05,8.0128e-05,0.006794233388665586
32,10,1,BA,B,3,stage.output_alloc,1,4.576e-06,4.28e-06,0.0003824394118523122
32,10,1,BA,B,3,stage.pivot_distance,2,0.000110926,0.000110377,0.009270645585474123
32,10,1,BA,B,3,stage.pivot_sort,2,0.000209296,0.000208621,0.017491922889650686
32,10,1,BA,B,3,stage.result_sort,1,0.002447315,0.002447005,0.20453446442686657
32,10,1,BA,B,3,stage.schedule,10,0.000132899,0.000130228,0.01110704007774485
32,10,1,BA,B,3,stage.threshold,2,2.2122e-05,2.1538e-05,0.0018488471741688922
32,10,1,BA,B,4,stage.aggregate,1,1.6857e-05,1.6575e-05,0.0014097882306894263
32,10,1,BA,B,4,stage.alloc_init,1,0.002120147,0.002119859,0.1773125875263389
32,10,1,BA,B,4,stage.candidates,1,0.000154626,0.000154343,0.01293171471546439
32,10,1,BA,B,4,stage.cleanup,1,0.001916759,0.001916407,0.1603027987938562
32,10,1,BA,B,4,stage.delivery,1,4.4133e-05,4.3815e-05,0.003690940498606896
32,10,1,BA,B,4,stage.leaf_distance,1,0.004569422,0.004569127,0.38215087836823514
32,10,1,BA,B,4,stage.node_plan,4,9.6264e-05,9.5135e-05,0.0080507714444496
32,10,1,BA,B,4,stage.node_prune,4,7.9322e-05,7.82e-05,0.006633874475573748
32,10,1,BA,B,4,stage.output_alloc,1,4.087e-06,3.802e-06,0.0003418048584462054
32,10,1,BA,B,4,stage.pivot_distance,2,0.000107966,0.000107421,0.009029435612185714
32,10,1,BA,B,4,stage.pivot_sort,2,0.000204596,0.000203941,0.01711081644694393
32,10,1,BA,B,4,stage.result_sort,1,0.002486648,0.00248638,0.20796387757414728
32,10,1,BA,B,4,stage.schedule,10,0.000126315,0.000123583,0.010564003106100426
32,10,1,BA,B,4,stage.threshold,2,2.1522e-05,2.0946e-05,0.001799932508803336
32,10,1,BA,B,5,stage.aggregate,1,1.7369e-05,1.708e-05,0.0014672492299665867
32,10,1,BA,B,5,stage.alloc_init,1,0.002112992,0.002112634,0.17849535868072763
32,10,1,BA,B,5,stage.candidates,1,0.000151751,0.000151458,0.012819191542210806
32,10,1,BA,B,5,stage.cleanup,1,0.001861855,0.001861471,0.15728051788009897
32,10,1,BA,B,5,stage.delivery,1,4.1337e-05,4.1051e-05,0.003491950107612919
32,10,1,BA,B,5,stage.leaf_distance,1,0.004569149,0.004568564,0.3859796391186942
32,10,1,BA,B,5,stage.node_plan,4,0.000102875,0.000101726,0.008690383126997098
32,10,1,BA,B,5,stage.node_prune,4,7.9811e-05,7.8697e-05,0.006742047803147173
32,10,1,BA,B,5,stage.output_alloc,1,5.07e-06,4.782e-06,0.0004282891125528582
32,10,1,BA,B,5,stage.pivot_distance,2,0.000109909,0.000109343,0.009284581473682859
