variant,metric,unit,value
A,smsp__pcsamp_warps_issue_stalled_tex_throttle,warp,0
A,smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued,warp,0
A,smsp__pcsamp_warps_issue_stalled_wait,warp,367
A,smsp__pcsamp_warps_issue_stalled_wait_not_issued,warp,367
A,smsp__sass_average_branch_targets_threads_uniform.pct,%,99.95
A,smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.max_rate,byte/sector,32
A,smsp__sass_average_data_bytes_per_sector_mem_global_op_ld.ratio,byte/sector,4
A,smsp__sass_average_data_bytes_per_sector_mem_global_op_st.max_rate,byte/sector,32
A,smsp__sass_average_data_bytes_per_sector_mem_global_op_st.ratio,byte/sector,32
A,smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.max_rate,byte/sector,32
A,smsp__sass_average_data_bytes_per_sector_mem_local_op_ld.ratio,byte/sector,0
A,smsp__sass_average_data_bytes_per_sector_mem_local_op_st.max_rate,byte/sector,32
A,smsp__sass_average_data_bytes_per_sector_mem_local_op_st.ratio,byte/sector,0
A,smsp__sass_branch_targets_threads_divergent.avg,branches,0.14
A,smsp__sass_branch_targets_threads_divergent.max,branches,28
A,smsp__sass_branch_targets_threads_divergent.min,branches,0
A,smsp__sass_branch_targets_threads_divergent.sum,branches,106
A,smsp__sass_inst_executed_memdesc_explicit_evict_type,,0
A,smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_first,inst,0
A,smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_last,inst,0
A,smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal,inst,0
A,smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal_demote,inst,0
A,smsp__sass_inst_executed_memdesc_explicit_missprop_evict_first,inst,0
A,smsp__sass_inst_executed_memdesc_explicit_missprop_evict_normal,inst,0
A,smsp__sass_inst_executed_op_dshared_atom.sum,inst,0
A,smsp__sass_inst_executed_op_dshared_ld.sum,inst,0
A,smsp__sass_inst_executed_op_dshared_redas.sum,inst,0
A,smsp__sass_inst_executed_op_dshared_st.sum,inst,0
A,smsp__sass_inst_executed_op_dshared_stas.sum,inst,0
A,smsp__sass_inst_executed_op_dshared_tma_red.sum,inst,0
A,smsp__sass_inst_executed_op_dshared_tma_st.sum,inst,0
A,smsp__sass_inst_executed_op_global_ld.sum,inst,798800
A,smsp__sass_inst_executed_op_global_st.sum,inst,4
A,smsp__sass_inst_executed_op_local_ld.sum,inst,0
A,smsp__sass_inst_executed_op_local_st.sum,inst,0
A,smsp__sass_inst_executed_op_shared_ld.sum,inst,0
A,smsp__sass_inst_executed_op_shared_st.sum,inst,0
A,smsp__sass_inst_executed_op_tma_ld.sum,inst,0
A,smsp__sass_inst_executed_op_tma_red.sum,inst,0
A,smsp__sass_inst_executed_op_tma_st.sum,inst,0
A,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum,,0
A,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts.sum.pct_of_peak_sustained_elapsed,%,0
A,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum,,0
A,smsp__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed,%,0
A,smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum,sector,0
A,smsp__sass_l1tex_m_xbar2l1tex_read_sectors_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed,%,0
A,smsp__thread_inst_executed_per_inst_executed.ratio,,31.85
A,smsp__thread_inst_executed_pred_on_per_inst_executed.ratio,,31.85
A,smsp__warps_active.avg.peak_sustained,warp,12
A,smsp__warps_active.avg.per_cycle_active,warp,1.00
A,smsp__warps_active.max.peak_sustained,warp,12
A,smsp__warps_active.max.per_cycle_active,warp,187.71
A,smsp__warps_active.min.peak_sustained,warp,12
A,smsp__warps_active.min.per_cycle_active,warp,0
A,smsp__warps_active.sum.peak_sustained,warp,9024
A,smsp__warps_active.sum.per_cycle_active,warp,750.40
A,smsp__warps_eligible.avg.per_cycle_active,warp,0.02
A,smsp__warps_eligible.max.per_cycle_active,warp,4.08
A,smsp__warps_eligible.min.per_cycle_active,warp,0
A,smsp__warps_eligible.sum.per_cycle_active,warp,16.32
B,dram__bytes_op_read.sum,byte,1009408
B,dram__bytes_op_read.sum.pct_of_peak_sustained_elapsed,%,0.85
B,dram__bytes_op_read.sum.per_second,byte/s,13497646555.41
B,dram__bytes_op_write.sum,byte,735232
B,dram__bytes_op_write.sum.pct_of_peak_sustained_elapsed,%,0.62
B,dram__bytes_op_write.sum.per_second,byte/s,9831407787.76
B,dram__cycles_active.avg.pct_of_peak_sustained_elapsed,%,1.46
B,dram__cycles_active.max.pct_of_peak_sustained_elapsed,%,2.00
B,dram__cycles_active.min.pct_of_peak_sustained_elapsed,%,1.03
B,dram__cycles_active.sum.pct_of_peak_sustained_elapsed,%,1.46
B,dram__cycles_elapsed.avg.per_second,hz,12458707744.97
B,dram__cycles_elapsed.max.per_second,hz,12460419341.04
B,dram__cycles_elapsed.min.per_second,hz,12446726572.53
B,dram__cycles_elapsed.sum.per_second,hz,199339323919.55
B,dram__sectors_op_read.sum,sector,31544
B,dram__sectors_op_write.sum,sector,22976
B,gpu__compute_memory_access_throughput_internal_activity.avg.pct_of_peak_sustained_elapsed,%,13.93
B,gpu__compute_memory_access_throughput_internal_activity.max.pct_of_peak_sustained_elapsed,%,14.19
B,gpu__compute_memory_access_throughput_internal_activity.min.pct_of_peak_sustained_elapsed,%,13.87
B,gpu__compute_memory_access_throughput_internal_activity.sum.pct_of_peak_sustained_elapsed,%,13.93
B,gpu__compute_memory_request_throughput_internal_activity.avg.pct_of_peak_sustained_elapsed,%,0.38
B,gpu__compute_memory_request_throughput_internal_activity.max.pct_of_peak_sustained_elapsed,%,0.38
B,gpu__compute_memory_request_throughput_internal_activity.min.pct_of_peak_sustained_elapsed,%,0.37
B,gpu__compute_memory_request_throughput_internal_activity.sum.pct_of_peak_sustained_elapsed,%,0.38
B,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,%,16.68
B,gpu__compute_memory_throughput.max.pct_of_peak_sustained_elapsed,%,16.86
B,gpu__compute_memory_throughput.min.pct_of_peak_sustained_elapsed,%,16.65
B,gpu__compute_memory_throughput.sum.pct_of_peak_sustained_elapsed,%,16.68
B,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,%,1.46
B,gpu__dram_throughput.max.pct_of_peak_sustained_elapsed,%,2.00
B,gpu__dram_throughput.min.pct_of_peak_sustained_elapsed,%,1.03
B,gpu__dram_throughput.sum.pct_of_peak_sustained_elapsed,%,1.46
B,gpu__time_duration.avg,ns,74784
B,gpu__time_duration.max,ns,74784
B,gpu__time_duration.min,ns,74784
B,gpu__time_duration.sum,ns,74784
B,l1tex__cycles_active.avg,cycle,102793.90
B,l1tex__cycles_active.max,cycle,162791
B,l1tex__cycles_active.min,cycle,0
B,l1tex__cycles_active.sum,cycle,19325253
B,l1tex__cycles_elapsed.avg,cycle,172282.52
B,l1tex__cycles_elapsed.max,cycle,172654
B,l1tex__cycles_elapsed.min,cycle,171573
B,l1tex__cycles_elapsed.sum,cycle,32389114
B,l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,,20
B,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_atom.sum,,0
B,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum,,0
B,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ldgsts.sum,,0
B,l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,,19
B,l1tex__data_bank_reads.avg.pct_of_peak_sustained_elapsed,%,1.23
B,l1tex__data_bank_reads.max.pct_of_peak_sustained_elapsed,%,1.81
B,l1tex__data_bank_reads.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__data_bank_reads.sum.pct_of_peak_sustained_elapsed,%,1.23
B,l1tex__data_bank_writes.avg.pct_of_peak_sustained_elapsed,%,1.23
B,l1tex__data_bank_writes.max.pct_of_peak_sustained_elapsed,%,1.81
B,l1tex__data_bank_writes.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__data_bank_writes.sum.pct_of_peak_sustained_elapsed,%,1.23
B,l1tex__data_pipe_lsu_wavefronts.avg.pct_of_peak_sustained_elapsed,%,2.80
B,l1tex__data_pipe_lsu_wavefronts.max.pct_of_peak_sustained_elapsed,%,5.02
B,l1tex__data_pipe_lsu_wavefronts.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__data_pipe_lsu_wavefronts.sum.pct_of_peak_sustained_elapsed,%,2.80
B,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,,15268
B,l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed,%,0.05
B,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum,,0
B,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,,128
B,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum.pct_of_peak_sustained_elapsed,%,0.00
B,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,,2064
B,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed,%,0.01
B,l1tex__data_pipe_tex_wavefronts.avg.pct_of_peak_sustained_elapsed,%,0
B,l1tex__data_pipe_tex_wavefronts.max.pct_of_peak_sustained_elapsed,%,0
B,l1tex__data_pipe_tex_wavefronts.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__data_pipe_tex_wavefronts.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__f_wavefronts.avg.pct_of_peak_sustained_elapsed,%,0
B,l1tex__f_wavefronts.max.pct_of_peak_sustained_elapsed,%,0
B,l1tex__f_wavefronts.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__f_wavefronts.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_elapsed,%,2.79
B,l1tex__lsu_writeback_active.max.pct_of_peak_sustained_elapsed,%,5.02
B,l1tex__lsu_writeback_active.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__lsu_writeback_active.sum.pct_of_peak_sustained_elapsed,%,2.79
B,l1tex__lsu_writeback_active_mem_lgds.sum,cycle,891481
B,l1tex__lsu_writeback_active_mem_lgds.sum.pct_of_peak_sustained_elapsed,%,2.75
B,l1tex__lsuin_requests.avg.pct_of_peak_sustained_elapsed,%,5.07
B,l1tex__lsuin_requests.max.pct_of_peak_sustained_elapsed,%,7.48
B,l1tex__lsuin_requests.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__lsuin_requests.sum.pct_of_peak_sustained_elapsed,%,5.07
B,l1tex__m_l1tex2xbar_req_cycles_active.avg.pct_of_peak_sustained_elapsed,%,2.35
B,l1tex__m_l1tex2xbar_req_cycles_active.max.pct_of_peak_sustained_elapsed,%,3.74
B,l1tex__m_l1tex2xbar_req_cycles_active.min.pct_of_peak_sustained_elapsed,%,0.00
B,l1tex__m_l1tex2xbar_req_cycles_active.sum.pct_of_peak_sustained_elapsed,%,2.35
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_atom.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_ld.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_ld.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_redas.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_redas.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_st.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_tma_red.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_tma_red.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_tma_st.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_dshared_op_tma_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_global_op_atom.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_global_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_global_op_red.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_global_op_red.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_lg_op_st.sum,sector,128
B,l1tex__m_l1tex2xbar_write_sectors_mem_lg_op_st.sum.pct_of_peak_sustained_elapsed,%,0.00
B,l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_atom.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_red.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_red.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_st.sum,sector,0
B,l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors.avg.pct_of_peak_sustained_elapsed,%,9.82
B,l1tex__m_xbar2l1tex_read_sectors.max.pct_of_peak_sustained_elapsed,%,14.51
B,l1tex__m_xbar2l1tex_read_sectors.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors.sum.pct_of_peak_sustained_elapsed,%,9.82
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared.avg.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared.max.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared.min.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_atom.sum,sector,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_ld.sum,sector,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_ld.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_redas.sum,sector,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_redas.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_st.sum,sector,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_tma_red.sum,sector,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_tma_red.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_tma_st.sum,sector,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_dshared_op_tma_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_global_op_atom.sum,sector,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_global_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_lg_op_ld.sum,sector,3181139
B,l1tex__m_xbar2l1tex_read_sectors_mem_lg_op_ld.sum.pct_of_peak_sustained_elapsed,%,9.82
B,l1tex__m_xbar2l1tex_read_sectors_mem_surface_op_atom.sum,sector,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_surface_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_surface_op_ld.sum,sector,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_surface_op_ld.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_texture.sum,sector,0
B,l1tex__m_xbar2l1tex_read_sectors_mem_texture.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_dshared_op_atom.sum,,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_dshared_op_ld.sum,,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_dshared_op_ld.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_dshared_op_redas.sum,,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_dshared_op_redas.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_dshared_op_st.sum,,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_dshared_op_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_atom.sum,,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_ld.sum,,849276
B,l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_ld.sum.pct_of_peak_sustained_elapsed,%,2.62
B,l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_red.sum,,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_red.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_st.sum,,128
B,l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_st.sum.pct_of_peak_sustained_elapsed,%,0.00
B,l1tex__t_output_wavefronts_pipe_lsu_mem_local_op_ld.sum,,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_local_op_ld.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_local_op_st.sum,,0
B,l1tex__t_output_wavefronts_pipe_lsu_mem_local_op_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_atom.sum,,0
B,l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_ld.sum,,0
B,l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_ld.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_red.sum,,0
B,l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_red.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_st.sum,,0
B,l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_output_wavefronts_pipe_tex_mem_texture.sum,,0
B,l1tex__t_output_wavefronts_pipe_tex_mem_texture.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_lsu_mem_dshared_op_atom.sum,,0
B,l1tex__t_requests_pipe_lsu_mem_dshared_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_lsu_mem_dshared_op_ld.sum,,0
B,l1tex__t_requests_pipe_lsu_mem_dshared_op_ld.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_lsu_mem_dshared_op_redas.sum,,0
B,l1tex__t_requests_pipe_lsu_mem_dshared_op_redas.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_lsu_mem_dshared_op_st.sum,,0
B,l1tex__t_requests_pipe_lsu_mem_dshared_op_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_lsu_mem_global_op_atom.sum,,0
B,l1tex__t_requests_pipe_lsu_mem_global_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,,805383
B,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum.pct_of_peak_sustained_elapsed,%,2.49
B,l1tex__t_requests_pipe_lsu_mem_global_op_red.sum,,0
B,l1tex__t_requests_pipe_lsu_mem_global_op_red.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,,128
B,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum.pct_of_peak_sustained_elapsed,%,0.00
B,l1tex__t_requests_pipe_lsu_mem_local_op_ld.sum,,0
B,l1tex__t_requests_pipe_lsu_mem_local_op_ld.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_lsu_mem_local_op_st.sum,,0
B,l1tex__t_requests_pipe_lsu_mem_local_op_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_tex_mem_surface_op_atom.sum,,0
B,l1tex__t_requests_pipe_tex_mem_surface_op_atom.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_tex_mem_surface_op_ld.sum,,0
B,l1tex__t_requests_pipe_tex_mem_surface_op_ld.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_tex_mem_surface_op_red.sum,,0
B,l1tex__t_requests_pipe_tex_mem_surface_op_red.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_tex_mem_surface_op_st.sum,,0
B,l1tex__t_requests_pipe_tex_mem_surface_op_st.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_requests_pipe_tex_mem_texture.sum,,0
B,l1tex__t_requests_pipe_tex_mem_texture.sum.pct_of_peak_sustained_elapsed,%,0
B,l1tex__t_sector_pipe_lsu_mem_global_op_atom_hit_rate.pct,%,0
B,l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct,%,10.10
B,l1tex__t_sector_pipe_lsu_mem_global_op_red_hit_rate.pct,%,0
B,l1tex__t_sector_pipe_lsu_mem_global_op_st_hit_rate.pct,%,0
B,l1tex__t_sector_pipe_lsu_mem_local_op_ld_hit_rate.pct,%,0
B,l1tex__t_sector_pipe_lsu_mem_local_op_st_hit_rate.pct,%,0
B,l1tex__t_sector_pipe_tex_mem_surface_op_atom_hit_rate.pct,%,0
B,l1tex__t_sector_pipe_tex_mem_surface_op_ld_hit_rate.pct,%,0
B,l1tex__t_sector_pipe_tex_mem_surface_op_red_hit_rate.pct,%,0
B,l1tex__t_sector_pipe_tex_mem_surface_op_st_hit_rate.pct,%,0
B,l1tex__t_sector_pipe_tex_mem_texture_op_tex_hit_rate.pct,%,0
B,l1tex__t_sectors.avg,sector,18822.44
B,l1tex__t_sectors.max,sector,31307
B,l1tex__t_sectors.min,sector,0
B,l1tex__t_sectors.sum,sector,3538619
B,l1tex__t_sectors_pipe_lsu_mem_dshared_op_atom.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_dshared_op_atom_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_dshared_op_ld.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_dshared_op_ld_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_dshared_op_redas.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_dshared_op_redas_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_dshared_op_st.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_dshared_op_st_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_global_op_atom.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_global_op_atom_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,sector,3538479
B,l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit.sum,sector,357353
B,l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum,sector,3181126
B,l1tex__t_sectors_pipe_lsu_mem_global_op_red.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_global_op_red_lookup_hit.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_global_op_red_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum,sector,128
B,l1tex__t_sectors_pipe_lsu_mem_global_op_st_lookup_hit.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_global_op_st_lookup_miss.sum,sector,128
B,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.avg.per_second,sector/s,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.max.per_second,sector/s,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.min.per_second,sector/s,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum.per_second,sector/s,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_ld_lookup_hit.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_ld_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_st.avg.per_second,sector/s,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_st.max.per_second,sector/s,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_st.min.per_second,sector/s,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum.per_second,sector/s,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_st_lookup_hit.sum,sector,0
B,l1tex__t_sectors_pipe_lsu_mem_local_op_st_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_atom.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_atom_lookup_hit.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_atom_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_ld.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_ld_lookup_hit.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_ld_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_red.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_red_lookup_hit.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_red_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_st.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_st_lookup_hit.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_surface_op_st_lookup_miss.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_texture.sum,sector,0
B,l1tex__t_sectors_pipe_tex_mem_texture_lookup_hit.sum,sector,0
